scope,condition,month,groups,candidate_rows_mean,selected_rows_mean,candidate_condition_count_mean,selected_condition_count_mean,candidate_condition_share_pct,selected_condition_share_pct,selection_enrichment_x,selected_condition_next_bps,selected_condition_contribution_bps,pool_next_bps,original_top_next_bps,original_excess_bps,reselected_top_next_bps,reselected_excess_vs_original_pool_bps,reselected_excess_vs_filtered_pool_bps,reselected_excess_delta_vs_original_bps
scoreable_pool,decision_no_offer,2022-11,220,3247.7045454545455,100.0,0.03636363636363636,0.0,0.001119671936122716,0.0,0.0,,0.0,49.81223380312758,47.717964422209874,-2.094269380917706,47.717964422209874,-2.094269380917706,-2.0949968391521008,0.0
scoreable_pool,decision_no_offer,2022-12,220,3225.940909090909,100.0,0.04090909090909091,0.0,0.0012681289602610654,0.0,0.0,,0.0,-25.20732295660042,-18.818742739896255,6.388580216704171,-18.818742739896255,6.388580216704171,6.386816870636892,0.0
scoreable_pool,decision_at_limit,2022-07,210,3118.3714285714286,100.0,0.22380952380952382,0.0,0.007177128476707928,0.0,0.0,,0.0,28.85734178969932,69.60760987608789,40.75026808638857,69.60760987608789,40.75026808638857,40.73171023704516,0.0
scoreable_pool,decision_at_limit,2022-08,230,3165.769565217391,100.0,0.16521739130434782,0.0,0.005218869785078702,0.0,0.0,,0.0,-24.76861719804744,-32.029271642727274,-7.2606544446798145,-32.029271642727274,-7.2606544446798145,-7.2603772560057145,0.0
scoreable_pool,decision_at_limit,2022-09,210,3180.7809523809524,100.0,0.05714285714285714,0.0,0.0017965040032097538,0.0,0.0,,0.0,-85.0767528305485,-74.3224464730514,10.754306357497102,-74.3224464730514,10.754306357497102,10.75042869205777,0.0
scoreable_pool,decision_at_limit,2022-10,160,3217.7625,100.0,0.11875,0.0,0.003690452604876836,0.0,0.0,,0.0,71.61149334929883,81.66342755990662,10.051934210607781,81.66342755990662,10.051934210607781,10.0528309482257,0.0
scoreable_pool,decision_at_limit,2022-11,220,3247.7045454545455,100.0,0.09090909090909091,0.0,0.00279917984030679,0.0,0.0,,0.0,49.81223380312758,47.717964422209874,-2.094269380917706,47.717964422209874,-2.094269380917706,-2.0978543645528944,0.0
scoreable_pool,decision_at_limit,2022-12,220,3225.940909090909,100.0,0.09545454545454546,0.0,0.0029589675739424863,0.0,0.0,,0.0,-25.20732295660042,-18.818742739896255,6.388580216704171,-18.818742739896255,6.388580216704171,6.3867132852068025,0.0
scoreable_pool,decision_at_limit_with_offer,2022-07,210,3118.3714285714286,100.0,0.1380952380952381,0.0,0.004428440974989997,0.0,0.0,,0.0,28.85734178969932,69.60760987608789,40.75026808638857,69.60760987608789,40.75026808638857,40.73602748168864,0.0
scoreable_pool,decision_at_limit_with_offer,2022-08,230,3165.769565217391,100.0,0.09565217391304348,0.0,0.003021450928203459,0.0,0.0,,0.0,-24.76861719804744,-32.029271642727274,-7.2606544446798145,-32.029271642727274,-7.2606544446798145,-7.259539436432236,0.0
scoreable_pool,decision_at_limit_with_offer,2022-09,210,3180.7809523809524,100.0,0.02857142857142857,0.0,0.0008982520016048769,0.0,0.0,,0.0,-85.0767528305485,-74.3224464730514,10.754306357497102,-74.3224464730514,10.754306357497102,10.753538296195567,0.0
scoreable_pool,decision_at_limit_with_offer,2022-10,160,3217.7625,100.0,0.0625,0.0,0.0019423434762509664,0.0,0.0,,0.0,71.61149334929883,81.66342755990662,10.051934210607781,81.66342755990662,10.051934210607781,10.04669717660266,0.0
scoreable_pool,decision_at_limit_with_offer,2022-11,220,3247.7045454545455,100.0,0.05454545454545454,0.0,0.0016795079041840742,0.0,0.0,,0.0,49.81223380312758,47.717964422209874,-2.094269380917706,47.717964422209874,-2.094269380917706,-2.0971268749262313,0.0
