scope,condition,clock,groups,candidate_rows_mean,selected_rows_mean,candidate_condition_count_mean,selected_condition_count_mean,candidate_condition_share_pct,selected_condition_share_pct,selection_enrichment_x,selected_condition_next_bps,selected_condition_contribution_bps,pool_next_bps,original_top_next_bps,original_excess_bps,reselected_top_next_bps,reselected_excess_vs_original_pool_bps,reselected_excess_vs_filtered_pool_bps,reselected_excess_delta_vs_original_bps
published_top100,decision_sealed_at_limit,09:38,969,3311.533539731682,100.0,0.05263157894736842,0.0,0.0015893415638373062,0.0,0.0,,0.0,10.338433283938315,24.190091788083745,13.851658504145428,24.190091788083745,13.851658504145428,13.849840761113734,0.0
published_top100,decision_sealed_at_limit,09:39,969,3307.1630546955626,100.0,0.0608875128998968,0.0010319917440660474,0.0018410798588671866,0.0010319917440660476,0.5605361109653496,-344.0516719095832,-0.0035505848494281032,9.669375929469336,22.225458252294665,12.556082322825326,22.232763488998497,12.563387559529158,12.564567216045816,0.0073052367038322075
published_top100,decision_sealed_at_limit,09:40,969,3309.529411764706,100.0,0.0412796697626419,0.0,0.001247297262743792,0.0,0.0,,0.0,9.44682360263554,21.907234247537193,12.460410644901652,21.907234247537193,12.460410644901652,12.461453703535284,0.0
published_top100,touched_limit_by_decision,09:31,969,3366.3642930856554,100.0,2.8441692466460267,0.3653250773993808,0.08448786284026981,0.3653250773993808,4.3239947741375975,-41.49272085231955,-0.15158331456884538,12.08094938591074,33.867445967696845,21.7864965817861,33.678027296597726,21.597077910686984,21.66368221262843,-0.1894186710991157
published_top100,touched_limit_by_decision,09:32,969,3359.075335397317,100.0,3.5345717234262124,0.544891640866873,0.1052245445697376,0.544891640866873,5.178370152086959,-44.48362324793482,-0.24238754463270992,13.107300496115242,35.685510405568614,22.578209909453374,35.611528875536834,22.504228379421598,22.570142018492085,-0.07398153003177654
published_top100,touched_limit_by_decision,09:33,969,3352.3653250773996,100.0,3.9205366357069145,0.5294117647058824,0.11694837094213165,0.5294117647058824,4.526884474242448,-76.34346351680904,-0.4041712774419302,12.158557548603186,32.82412107542393,20.665563526820744,33.124371587818,20.96581403921481,21.013890056622415,0.3002505123940651
published_top100,touched_limit_by_decision,09:34,969,3341.9731682146544,100.0,4.235294117647059,0.5748194014447885,0.1267303447534749,0.5748194014447885,4.535767677133437,-81.67132971853103,-0.4694626486400597,12.19526606409853,30.32557502689261,18.130308962794082,30.601579808469836,18.406313744371303,18.438048562149067,0.2760047815772211
published_top100,touched_limit_by_decision,09:35,969,3341.5407636738905,100.0,4.498452012383901,0.6522187822497421,0.13462208994386268,0.652218782249742,4.844812485987379,-96.52254493403869,-0.6295381671652471,11.721873312959445,28.34739226860814,16.625518955648698,28.906744093435936,17.184870780476494,17.20428760009204,0.5593518248277967
published_top100,touched_limit_by_decision,09:36,969,3330.7430340557275,100.0,4.785345717234262,0.8699690402476781,0.14367201757402812,0.8699690402476781,6.055243428313519,-29.921243575082478,-0.260305555560315,11.147573340172695,27.681430253209665,16.53385691303697,27.8583290606521,16.710755720479405,16.737370940982125,0.17689880744243425
published_top100,touched_limit_by_decision,09:37,969,3318.656346749226,100.0,5.003095975232198,0.7946336429308566,0.15075667536751602,0.7946336429308566,5.270968207501865,-75.51667481007851,-0.6000809040635754,10.583675161101725,27.10959155093119,16.525916389829465,27.61648331575335,17.032808154651622,17.052341366641333,0.5068917648221571
published_top100,touched_limit_by_decision,09:38,969,3311.533539731682,100.0,5.175438596491228,0.8235294117647058,0.15628525377733513,0.823529411764706,5.269399331417512,-92.37056357533403,-0.760698758855692,10.338433283938315,24.190091788083745,13.851658504145428,24.773295495537035,14.434862211598725,14.441749496370091,0.583203707453297
published_top100,touched_limit_by_decision,09:39,969,3307.1630546955626,100.0,5.34984520123839,0.8276573787409701,0.16176538963334738,0.82765737874097,5.116405806068366,-75.65622662240293,-0.626174342117308,9.669375929469336,22.225458252294665,12.556082322825326,22.67715429574221,13.007778366272877,13.002088502561298,0.45169604344755143
published_top100,touched_limit_by_decision,09:40,969,3309.529411764706,100.0,5.504643962848297,0.8441692466460269,0.16632708998688467,0.8441692466460269,5.075356315754648,-59.81621738573441,-0.504950111677304,9.44682360263554,21.907234247537193,12.460410644901652,22.587007950445713,13.140184347810175,13.130323049032478,0.6797737029085233
published_top100,touched_limit_but_opened,09:31,969,3366.3642930856554,100.0,2.6109391124871,0.3653250773993808,0.07755961283958006,0.3653250773993808,4.710248852775976,-41.49272085231955,-0.15158331456884538,12.08094938591074,33.867445967696845,21.7864965817861,33.678027296597726,21.597077910686984,21.671098559700393,-0.1894186710991157
published_top100,touched_limit_but_opened,09:32,969,3359.075335397317,100.0,3.3343653250773992,0.544891640866873,0.09926438058534956,0.544891640866873,5.489296741224956,-44.48362324793482,-0.24238754463270992,13.107300496115242,35.685510405568614,22.578209909453374,35.611528875536834,22.504228379421598,22.571821770142446,-0.07398153003177654
published_top100,touched_limit_but_opened,09:33,969,3352.3653250773996,100.0,3.73374613003096,0.5283797729618163,0.11137646908887398,0.5283797729618164,4.744088022221196,-78.19825303093475,-0.41318375182495976,12.158557548603186,32.82412107542393,20.665563526820744,33.1308938042404,20.972336255637213,21.017109091973424,0.306772728816469
published_top100,touched_limit_but_opened,09:34,969,3341.9731682146544,100.0,4.047471620227038,0.5748194014447885,0.12111023687210734,0.5748194014447885,4.746249502028461,-81.67132971853103,-0.4694626486400597,12.19526606409853,30.32557502689261,18.130308962794082,30.601579808469836,18.406313744371303,18.436379483157143,0.2760047815772211
published_top100,touched_limit_but_opened,09:35,969,3341.5407636738905,100.0,4.30546955624355,0.6522187822497421,0.1288468362573515,0.652218782249742,5.061969709112892,-96.52254493403869,-0.6295381671652471,11.721873312959445,28.34739226860814,16.625518955648698,28.906744093435936,17.184870780476494,17.19554035319291,0.5593518248277967
published_top100,touched_limit_but_opened,09:36,969,3330.7430340557275,100.0,4.593395252837977,0.8699690402476781,0.13790902527970653,0.8699690402476781,6.308282133697997,-29.921243575082478,-0.260305555560315,11.147573340172695,27.681430253209665,16.53385691303697,27.8583290606521,16.710755720479405,16.731677511505367,0.17689880744243425
published_top100,touched_limit_but_opened,09:37,969,3318.656346749226,100.0,4.824561403508772,0.7915376676986584,0.14537695077209933,0.7915376676986585,5.444726027714773,-74.61657667082484,-0.5906183106968281,10.583675161101725,27.10959155093119,16.525916389829465,27.625942746977678,17.042267585875955,17.053731431758468,0.5163511960464895
published_top100,touched_limit_but_opened,09:38,969,3311.533539731682,100.0,5.028895768833849,0.8224974200206399,0.15186002824665085,0.8224974200206397,5.416154794102505,-92.64528467683957,-0.7620050762377826,10.338433283938315,24.190091788083745,13.851658504145428,24.774024362033245,14.435591078094932,14.437580887825156,0.5839325739495038
published_top100,touched_limit_but_opened,09:39,969,3307.1630546955626,100.0,5.195046439628483,0.826625386996904,0.15708467812775284,0.826625386996904,5.262291630534656,-75.3211511601218,-0.6226237572678799,9.669375929469336,22.225458252294665,12.556082322825326,22.669849059038377,13.000473129569045,12.994332518693959,0.4443908067437192
published_top100,touched_limit_but_opened,09:40,969,3309.529411764706,100.0,5.365325077399381,0.8410732714138287,0.16211746172512437,0.8410732714138287,5.188048606632497,-59.7847806035482,-0.502833810029843,9.44682360263554,21.907234247537193,12.460410644901652,22.58089051248482,13.134066909849288,13.123088094542961,0.6736562649476365
published_top100,decision_within_10bps,09:31,969,3366.3642930856554,100.0,0.4117647058823529,0.0030959752321981426,0.012231733408297408,0.0030959752321981426,0.25311009722448535,-30.977417265091177,-0.0009590531661018936,12.08094938591074,33.867445967696845,21.7864965817861,33.87647705302115,21.795527667110406,21.78623450745991,0.009031085324306076
published_top100,decision_within_10bps,09:32,969,3359.075335397317,100.0,0.3333333333333333,0.0,0.009923365809058466,0.0,0.0,,0.0,13.107300496115242,35.685510405568614,22.578209909453374,35.685510405568614,22.578209909453374,22.576622859730286,0.0
published_top100,decision_within_10bps,09:33,969,3352.3653250773996,100.0,0.3560371517027864,0.0,0.010620475908143042,0.0,0.0,,0.0,12.158557548603186,32.82412107542393,20.665563526820744,32.82412107542393,20.665563526820744,20.666144926828146,0.0
published_top100,decision_within_10bps,09:34,969,3341.9731682146544,100.0,0.3560371517027864,0.0020639834881320948,0.010653501203691237,0.002063983488132095,0.1937375749689655,274.252830666421,0.005660533140689804,12.19526606409853,30.32557502689261,18.130308962794082,30.307573100421635,18.112307036323113,18.120066817613253,-0.01800192647096921
published_top100,decision_within_10bps,09:35,969,3341.5407636738905,100.0,0.35500515995872034,0.0,0.010623996086416326,0.0,0.0,,0.0,11.721873312959445,28.34739226860814,16.625518955648698,28.34739226860814,16.625518955648698,16.634910753055447,0.0
published_top100,decision_within_10bps,09:36,969,3330.7430340557275,100.0,0.3632610939112487,0.0030959752321981426,0.010906307997855918,0.0030959752321981426,0.28387014494793134,-54.46651606978807,-0.0016862698473618606,11.147573340172695,27.681430253209665,16.53385691303697,27.67878998021259,16.531216640039894,16.537520196430155,-0.00264027299707692
published_top100,decision_within_10bps,09:37,969,3318.656346749226,100.0,0.3364293085655315,0.005159958720330237,0.01013751571159452,0.005159958720330237,0.5089963722008015,-144.91073384580577,-0.0074773340477711945,10.583675161101725,27.10959155093119,16.525916389829465,27.10796592737401,16.52429076627229,16.535869048558407,-0.0016256235571745492
published_top100,decision_within_10bps,09:38,969,3311.533539731682,100.0,0.31785345717234265,0.0010319917440660474,0.00959837650317432,0.0010319917440660476,0.10751732271856111,126.58215432457042,0.00130631738209051,10.338433283938315,24.190091788083745,13.851658504145428,24.189362921587538,13.850929637649221,13.858821859395833,-0.0007288664962068481
published_top100,decision_within_10bps,09:39,969,3307.1630546955626,100.0,0.30856553147574817,0.006191950464396285,0.009330218267818454,0.006191950464396285,0.6636447601395777,-189.85660974688125,-0.011755827228909055,9.669375929469336,22.225458252294665,12.556082322825326,22.23920762400797,12.569831694538633,12.571993087107684,0.013749371713307923
published_top100,decision_within_10bps,09:40,969,3309.529411764706,100.0,0.31475748194014447,0.005159958720330237,0.009510641628421414,0.005159958720330237,0.5425458052073289,-103.23305447357134,-0.005326782996572309,9.44682360263554,21.907234247537193,12.460410644901652,21.93260114704824,12.485777544412699,12.491065955700087,0.02536689951104698
published_top100,decision_within_25bps,09:31,969,3366.3642930856554,100.0,0.6336429308565531,0.005159958720330237,0.018822767700988993,0.005159958720330237,0.27413390008840843,326.62406802864496,0.016853667080941433,12.08094938591074,33.867445967696845,21.7864965817861,33.8587092755765,21.777759889665756,21.76971320894128,-0.008736692120344003
published_top100,decision_within_25bps,09:32,969,3359.075335397317,100.0,0.4953560371517028,0.0030959752321981426,0.014746797487145708,0.0030959752321981426,0.2099422084623323,-98.68228822537239,-0.0030551792020239127,13.107300496115242,35.685510405568614,22.578209909453374,35.69017130642775,22.5828708103125,22.58557768744899,0.004660900859125405
published_top100,decision_within_25bps,09:33,969,3352.3653250773996,100.0,0.5376676986584107,0.008255933952528379,0.01603845782070297,0.00825593395252838,0.5147585911827101,46.75554734549281,0.0038601071079870245,12.158557548603186,32.82412107542393,20.665563526820744,32.82337634675725,20.664818798154062,20.667506355028106,-0.0007447286666817376
published_top100,decision_within_25bps,09:34,969,3341.9731682146544,100.0,0.5294117647058824,0.007223942208462332,0.01584129309418436,0.007223942208462333,0.4560197305556059,13.27883470957311,0.0009592553453767978,12.19526606409853,30.32557502689261,18.130308962794082,30.302979039041052,18.107712974942523,18.123276847439193,-0.022595987851559585
published_top100,decision_within_25bps,09:35,969,3341.5407636738905,100.0,0.5325077399380805,0.0010319917440660474,0.01593599412962449,0.0010319917440660476,0.06475854193166454,814.3610323666372,0.00840413862091473,11.721873312959445,28.34739226860814,16.625518955648698,28.340806615923004,16.618933302963562,16.630236271158637,-0.006585652685135557
published_top100,decision_within_25bps,09:36,969,3330.7430340557275,100.0,0.52218782249742,0.008255933952528379,0.015677817746917882,0.00825593395252838,0.5265996891787712,169.96657679676562,0.014032328321714397,11.147573340172695,27.681430253209665,16.53385691303697,27.668563344653844,16.520990004481153,16.530628389344354,-0.012866908555817957
published_top100,decision_within_25bps,09:37,969,3318.656346749226,100.0,0.5211558307533539,0.009287925696594427,0.01570382035078292,0.009287925696594427,0.5914437053612481,-25.17626443938369,-0.0023383527343080854,10.583675161101725,27.10959155093119,16.525916389829465,27.10656991678553,16.522894755683815,16.536900772334253,-0.003021634145650154
published_top100,decision_within_25bps,09:38,969,3311.533539731682,100.0,0.4582043343653251,0.007223942208462332,0.013836620673407136,0.007223942208462333,0.5220886211288689,-237.71615064611166,-0.017172477342856363,10.338433283938315,24.190091788083745,13.851658504145428,24.19930866625778,13.860875382319463,13.868745530261357,0.009216878174035159
published_top100,decision_within_25bps,09:39,969,3307.1630546955626,100.0,0.4633642930856553,0.011351909184726523,0.014010929773412997,0.011351909184726523,0.8102181203040354,-77.71197995140226,-0.008821793389736066,9.669375929469336,22.225458252294665,12.556082322825326,22.238135159158176,12.568759229688837,12.5718918948597,0.012676906863511306
published_top100,decision_within_25bps,09:40,969,3309.529411764706,100.0,0.4458204334365325,0.011351909184726523,0.013470810437632954,0.011351909184726523,0.8427042483660131,-251.19005879587587,-0.028514867355568983,9.44682360263554,21.907234247537193,12.460410644901652,21.96636155226759,12.51953794963205,12.520947095379054,0.05912730473039751
published_top100,decision_within_50bps,09:31,969,3366.3642930856554,100.0,1.0041279669762642,0.018575851393188854,0.02982826217111122,0.018575851393188854,0.6227600953293093,-113.62052438918302,-0.021105979762696535,12.08094938591074,33.867445967696845,21.7864965817861,33.854609374031824,21.773659988121082,21.758194458538167,-0.01283659366501766
published_top100,decision_within_50bps,09:32,969,3359.075335397317,100.0,0.7874097007223942,0.013415892672858616,0.023441263505608698,0.013415892672858618,0.5723195197924655,185.55949171173654,0.024894462252348558,13.107300496115242,35.685510405568614,22.578209909453374,35.69698164948554,22.589681153370304,22.595703603368857,0.011471243916929552
published_top100,decision_within_50bps,09:33,969,3352.3653250773996,100.0,0.8761609907120743,0.02786377708978328,0.026135605930473746,0.02786377708978328,1.0661232482578302,82.161058298813,0.02289317413898814,12.158557548603186,32.82412107542393,20.665563526820744,32.84349984933699,20.684942300733805,20.70013473344811,0.01937877391306131
published_top100,decision_within_50bps,09:34,969,3341.9731682146544,100.0,0.8400412796697626,0.02786377708978328,0.025136086897984543,0.02786377708978328,1.1085168985478582,327.4115960493377,0.09122923728928915,12.19526606409853,30.32557502689261,18.130308962794082,30.226434011905926,18.0311679478074,18.054389702751255,-0.0991410149866816
published_top100,decision_within_50bps,09:35,969,3341.5407636738905,100.0,0.8452012383900929,0.02476780185758514,0.025293758124345842,0.02476780185758514,0.9792060845930816,103.02389723397157,0.02551675473287221,11.721873312959445,28.34739226860814,16.625518955648698,28.33107056776361,16.609197254804165,16.623300330300708,-0.016321700844532216
published_top100,decision_within_50bps,09:36,969,3330.7430340557275,100.0,0.849329205366357,0.047471620227038186,0.025499691710896083,0.047471620227038186,1.8616546727407468,199.57626239253614,0.09474208534630199,11.147573340172695,27.681430253209665,16.53385691303697,27.61196052483552,16.464387184662826,16.48234308125806,-0.06946972837414478
published_top100,decision_within_50bps,09:37,969,3318.656346749226,100.0,0.803921568627451,0.02476780185758514,0.02422430901635623,0.02476780185758514,1.0224358449548323,32.79439259074387,0.008122450177274023,10.583675161101725,27.10959155093119,16.525916389829465,27.093776989433575,16.51010182833185,16.526975413672275,-0.01581456149761351
published_top100,decision_within_50bps,09:38,969,3311.533539731682,100.0,0.7781217750257998,0.04540763673890609,0.023497324296731938,0.04540763673890609,1.9324598905596024,-31.17740090834759,-0.014156920949094884,10.338433283938315,24.190091788083745,13.851658504145428,24.185307919685307,13.846874635746994,13.856084724756217,-0.00478386839843381
published_top100,decision_within_50bps,09:39,969,3307.1630546955626,100.0,0.7781217750257998,0.05779153766769866,0.023528376501455235,0.057791537667698664,2.456248422585564,-69.53256070592772,-0.040183936011681666,9.669375929469336,22.225458252294665,12.556082322825326,22.206904334209156,12.537528404739822,12.545602831448274,-0.01855391808550344
published_top100,decision_within_50bps,09:40,969,3309.529411764706,100.0,0.6893704850361198,0.04024767801857585,0.020829864287821326,0.04024767801857585,1.9322102853117296,-90.50985400995991,-0.036428114617011724,9.44682360263554,21.907234247537193,12.460410644901652,21.973817527281764,12.526993924646218,12.530795283545075,0.06658327974456668
published_top100,decision_within_100bps,09:31,969,3366.3642930856554,100.0,1.8111455108359134,0.06398348813209494,0.053801233412435964,0.06398348813209494,1.1892569012610292,-59.460380054843924,-0.03804482521568961,12.08094938591074,33.867445967696845,21.7864965817861,33.88093107194926,21.799981686038517,21.77566445364997,0.013485104252417557
published_top100,decision_within_100bps,09:32,969,3359.075335397317,100.0,1.4922600619195046,0.07946336429308566,0.04442472743002645,0.07946336429308566,1.7887192311590139,187.69548240734113,0.14914914494701,13.107300496115242,35.685510405568614,22.578209909453374,35.579377699559096,22.47207720344386,22.489175134107732,-0.10613270600951452
published_top100,decision_within_100bps,09:33,969,3352.3653250773996,100.0,1.697626418988648,0.11558307533539731,0.050639660489551604,0.11558307533539733,2.282461497925038,81.14525976816351,0.09379018672894031,12.158557548603186,32.82412107542393,20.665563526820744,32.82298638881027,20.664428840207083,20.697870421546614,-0.0011346866136605627
published_top100,decision_within_100bps,09:34,969,3341.9731682146544,100.0,1.5830753353973168,0.1238390092879257,0.04736948071438365,0.12383900928792571,2.6143206009501863,146.90920075642592,0.18193089876956772,12.19526606409853,30.32557502689261,18.130308962794082,30.202335138310364,18.007069074211838,18.029083909382223,-0.1232398885822441
published_top100,decision_within_100bps,09:35,969,3341.5407636738905,100.0,1.565531475748194,0.11455108359133127,0.046850587392713854,0.11455108359133127,2.4450298270784567,132.09880448985336,0.1513206119543212,11.721873312959445,28.34739226860814,16.625518955648698,28.24589227427972,16.524018961320273,16.546295366288636,-0.10149999432842449
published_top100,decision_within_100bps,09:36,969,3330.7430340557275,100.0,1.4932920536635708,0.15789473684210525,0.044833601343458845,0.15789473684210525,3.521794638635289,66.17958917539173,0.10449408817167116,11.147573340172695,27.681430253209665,16.53385691303697,27.62369756807111,16.476124227898413,16.501508320567332,-0.057732685138557116
published_top100,decision_within_100bps,09:37,969,3318.656346749226,100.0,1.5448916408668731,0.14447884416924664,0.046551720921033726,0.14447884416924664,3.1036198299591957,16.509169286423724,0.02385225696696925,10.583675161101725,27.10959155093119,16.525916389829465,27.11316846511302,16.5294933040113,16.548606591187802,0.0035769141818349226
published_top100,decision_within_100bps,09:38,969,3311.533539731682,100.0,1.498452012383901,0.1692466460268318,0.045249489229250366,0.1692466460268318,3.74029959033055,20.279358245692304,0.03432213366659998,10.338433283938315,24.190091788083745,13.851658504145428,24.171974939976977,13.833541656038665,13.85357484520564,-0.018116848106762617
published_top100,decision_within_100bps,09:39,969,3307.1630546955626,100.0,1.4520123839009287,0.1692466460268318,0.043905073922476806,0.1692466460268318,3.8548311369585804,-76.6022930256673,-0.12964681172558756,9.669375929469336,22.225458252294665,12.556082322825326,22.31476689458939,12.64539096512005,12.657930517314131,0.0893086422947249
published_top100,decision_within_100bps,09:40,969,3309.529411764706,100.0,1.3632610939112486,0.16408668730650156,0.04119199210211373,0.16408668730650153,3.983460836264862,-19.4381820864366,-0.031895469058239624,9.44682360263554,21.907234247537193,12.460410644901652,21.95512330628525,12.508299703649715,12.519045892039797,0.04788905874806382
published_top100,decision_within_200bps,09:31,969,3366.3642930856554,100.0,3.7058823529411766,0.35810113519091846,0.11008560067467667,0.35810113519091846,3.2529334717369043,2.7680516429033593,0.009912424355907787,12.08094938591074,33.867445967696845,21.7864965817861,33.85258795001363,21.77163856410289,21.75556029921802,-0.014858017683209823
published_top100,decision_within_200bps,09:32,969,3359.075335397317,100.0,3.5995872033023737,0.4613003095975232,0.10716006173992548,0.4613003095975232,4.304778311131309,58.89976475078711,0.27170479714759377,13.107300496115242,35.685510405568614,22.578209909453374,35.42368873636093,22.316388240245686,22.359361851648714,-0.2618216692076878
published_top100,decision_within_200bps,09:33,969,3352.3653250773996,100.0,3.82249742002064,0.5314757481940144,0.11402389206887485,0.5314757481940144,4.661091097232346,21.406195839904996,0.11376873950001104,12.158557548603186,32.82412107542393,20.665563526820744,32.93619226591349,20.777634717310306,20.850246845258308,0.11207119048956216
published_top100,decision_within_200bps,09:34,969,3341.9731682146544,100.0,3.8606811145510838,0.49226006191950467,0.11552100870437368,0.49226006191950467,4.261216790265678,28.469422757067143,0.14014359809206425,12.19526606409853,30.32557502689261,18.130308962794082,30.457195977235617,18.26192991313709,18.2944923997176,0.13162095034300947
published_top100,decision_within_200bps,09:35,969,3341.5407636738905,100.0,3.739938080495356,0.5190918472652218,0.11192256342201384,0.5190918472652218,4.637955309403883,29.382199496373794,0.1525206021328794,11.721873312959445,28.34739226860814,16.625518955648698,28.25837728081732,16.536503967857875,16.548205193634693,-0.08901498779082218
published_top100,decision_within_200bps,09:36,969,3330.7430340557275,100.0,3.6666666666666665,0.6264189886480909,0.11008554635335817,0.6264189886480909,5.6902927713814435,15.892428084146797,0.09955318727633752,11.147573340172695,27.681430253209665,16.53385691303697,27.84543920617112,16.69786586599843,16.71434388618789,0.1640089529614599
published_top100,decision_within_200bps,09:37,969,3318.656346749226,100.0,3.6666666666666665,0.6099071207430341,0.11048648258679548,0.609907120743034,5.520196737767499,-7.7189643845144875,-0.04707851342877256,10.583675161101725,27.10959155093119,16.525916389829465,27.272070079674965,16.688394918573245,16.70036568953303,0.16247852874377955
published_top100,decision_within_200bps,09:38,969,3311.533539731682,100.0,3.6408668730650153,0.6687306501547987,0.1099450399454513,0.6687306501547987,6.082408542364314,14.85697141466318,0.09935312153458971,10.338433283938315,24.190091788083745,13.851658504145428,24.044983783150528,13.70655049921222,13.717647284092461,-0.14510800493320808
published_top100,decision_within_200bps,09:39,969,3307.1630546955626,100.0,3.473684210526316,0.6357069143446853,0.10503516618554153,0.6357069143446853,6.052324544540899,26.173890695389005,0.16638923290360813,9.669375929469336,22.225458252294665,12.556082322825326,22.213743344272388,12.544367414803055,12.546120893525543,-0.011714908022270265
published_top100,decision_within_200bps,09:40,969,3309.529411764706,100.0,3.3508771929824563,0.6388028895768834,0.10124935530322732,0.6388028895768834,6.30920451457454,-20.347087805996875,-0.1299777848494537,9.44682360263554,21.907234247537193,12.460410644901652,22.397030178255964,12.95020657562043,12.950018052764515,0.4897959307187776
published_top100,entry_no_offer,09:31,969,3366.3642930856554,100.0,0.0,0.0,0.0,0.0,,,0.0,12.08094938591074,33.867445967696845,21.7864965817861,33.867445967696845,21.7864965817861,21.7864965817861,0.0
published_top100,entry_no_offer,09:32,969,3359.075335397317,100.0,0.0,0.0,0.0,0.0,,,0.0,13.107300496115242,35.685510405568614,22.578209909453374,35.685510405568614,22.578209909453374,22.578209909453374,0.0
published_top100,entry_no_offer,09:33,969,3352.3653250773996,100.0,0.0,0.0,0.0,0.0,,,0.0,12.158557548603186,32.82412107542393,20.665563526820744,32.82412107542393,20.665563526820744,20.665563526820744,0.0
published_top100,entry_no_offer,09:34,969,3341.9731682146544,100.0,0.0,0.0,0.0,0.0,,,0.0,12.19526606409853,30.32557502689261,18.130308962794082,30.32557502689261,18.130308962794082,18.130308962794082,0.0
published_top100,entry_no_offer,09:35,969,3341.5407636738905,100.0,0.0,0.0,0.0,0.0,,,0.0,11.721873312959445,28.34739226860814,16.625518955648698,28.34739226860814,16.625518955648698,16.625518955648698,0.0
published_top100,entry_no_offer,09:36,969,3330.7430340557275,100.0,0.0,0.0,0.0,0.0,,,0.0,11.147573340172695,27.681430253209665,16.53385691303697,27.681430253209665,16.53385691303697,16.53385691303697,0.0
published_top100,entry_no_offer,09:37,969,3318.656346749226,100.0,0.0,0.0,0.0,0.0,,,0.0,10.583675161101725,27.10959155093119,16.525916389829465,27.10959155093119,16.525916389829465,16.525916389829465,0.0
published_top100,entry_no_offer,09:38,969,3311.533539731682,100.0,0.0,0.0,0.0,0.0,,,0.0,10.338433283938315,24.190091788083745,13.851658504145428,24.190091788083745,13.851658504145428,13.851658504145428,0.0
published_top100,entry_no_offer,09:39,969,3307.1630546955626,100.0,0.0,0.0,0.0,0.0,,,0.0,9.669375929469336,22.225458252294665,12.556082322825326,22.225458252294665,12.556082322825326,12.556082322825326,0.0
published_top100,entry_no_offer,09:40,969,3309.529411764706,100.0,0.0,0.0,0.0,0.0,,,0.0,9.44682360263554,21.907234247537193,12.460410644901652,21.907234247537193,12.460410644901652,12.460410644901652,0.0
published_top100,entry_at_limit_with_offer,09:31,969,3366.3642930856554,100.0,0.24251805985552116,0.005159958720330237,0.007204153761779174,0.005159958720330237,0.7162477219331181,37.761849354664534,0.0019484958387339791,12.08094938591074,33.867445967696845,21.7864965817861,33.866332449556396,21.78538306364565,21.781585390655074,-0.0011135181404497985
published_top100,entry_at_limit_with_offer,09:32,969,3359.075335397317,100.0,0.16202270381836945,0.0030959752321981426,0.004823431678087242,0.0030959752321981426,0.6418615290568122,-470.41852342625924,-0.014564040972949202,13.107300496115242,35.685510405568614,22.578209909453374,35.69692886562529,22.58962836951005,22.5859937274785,0.011418460056674462
published_top100,entry_at_limit_with_offer,09:33,969,3352.3653250773996,100.0,0.18885448916408668,0.0041279669762641896,0.0056334698295367434,0.00412796697626419,0.7327574481043496,121.92760215139792,0.005033131151760493,12.158557548603186,32.82412107542393,20.665563526820744,32.8253654863079,20.666807937704714,20.667186015173016,0.001244410883970204
published_top100,entry_at_limit_with_offer,09:34,969,3341.9731682146544,100.0,0.19504643962848298,0.005159958720330237,0.005836265876804764,0.005159958720330237,0.8841198857710726,-212.61506193375766,-0.010970849428986464,12.19526606409853,30.32557502689261,18.130308962794082,30.317911091120237,18.122645027021708,18.122613587674277,-0.007663935772374231
published_top100,entry_at_limit_with_offer,09:35,969,3341.5407636738905,100.0,0.2002063983488132,0.0030959752321981426,0.005991439653385951,0.0030959752321981426,0.5167331077846222,73.78423605641855,0.00228434167357333,11.721873312959445,28.34739226860814,16.625518955648698,28.343092496688765,16.62121918372932,16.62495629804354,-0.004299771919377804
published_top100,entry_at_limit_with_offer,09:36,969,3330.7430340557275,100.0,0.1826625386996904,0.006191950464396285,0.005484137828467323,0.006191950464396285,1.129065435273128,-366.784196271727,-0.02271109574437938,11.147573340172695,27.681430253209665,16.53385691303697,27.7037159910424,16.556142650869706,16.55733317638357,0.022285737832735464
published_top100,entry_at_limit_with_offer,09:37,969,3318.656346749226,100.0,0.19917440660474717,0.0041279669762641896,0.0060016580746556514,0.00412796697626419,0.6878044241967308,-271.011071281794,-0.011187247524532259,10.583675161101725,27.10959155093119,16.525916389829465,27.119508999058244,16.535833837956524,16.544298866604077,0.009917448127058748
published_top100,entry_at_limit_with_offer,09:38,969,3311.533539731682,100.0,0.18782249742002063,0.0020639834881320948,0.005671767933693917,0.002063983488132095,0.36390478458589914,563.916993089506,0.011639153624138414,10.338433283938315,24.190091788083745,13.851658504145428,24.181364218121853,13.842930934183535,13.84632836031375,-0.008727569961893167
published_top100,entry_at_limit_with_offer,09:39,969,3307.1630546955626,100.0,0.17750257997936017,0.009287925696594427,0.005367215859748409,0.009287925696594427,1.7304922960616314,72.85462165801084,0.006766683126131041,9.669375929469336,22.225458252294665,12.556082322825326,22.222720179480653,12.55334425001132,12.552847595592969,-0.002738072814006287
published_top100,entry_at_limit_with_offer,09:40,969,3309.529411764706,100.0,0.15789473684210525,0.006191950464396285,0.004770912029995005,0.006191950464396285,1.2978546712802768,-700.6808043585052,-0.04338580831941208,9.44682360263554,21.907234247537193,12.460410644901652,21.949587043338276,12.502763440702733,12.501957373819243,0.0423527958010812
