variant,scope,bucket_count,bucket,groups,mean_excess_bps,mean_within_group_outcome_rank_pct,x
v6_w0931_0940_multiden,pool_L,50,39,9690,-1.3876881903071383,0.5011357450257489,77.0
v6_w0931_0940_multiden,pool_L,50,40,9690,-0.8589219563578327,0.5013306106869588,79.0
v6_w0931_0940_multiden,pool_L,50,41,9690,-1.0535391155695126,0.5004004133012099,81.0
v6_w0931_0940_multiden,pool_L,50,42,9690,-1.230473857142075,0.499509004970675,83.0
v6_w0931_0940_multiden,pool_L,50,43,9690,-2.3237843265241453,0.49829795946834293,85.0
v6_w0931_0940_multiden,pool_L,50,44,9690,-2.4060423695285826,0.49744238915987243,87.0
v6_w0931_0940_multiden,pool_L,50,45,9690,-3.1970274087854076,0.49564352560588254,89.0
v6_w0931_0940_multiden,pool_L,50,46,9690,-3.4783107947963043,0.4941733474419714,91.0
v6_w0931_0940_multiden,pool_L,50,47,9690,-3.6244640214776576,0.49315592693410915,93.0
v6_w0931_0940_multiden,pool_L,50,48,9690,-5.777608352608881,0.48915989703597385,95.0
v6_w0931_0940_multiden,pool_L,50,49,9690,-8.394773620581942,0.4837911272920344,97.0
v6_w0931_0940_multiden,pool_L,50,50,9690,-26.36833628699904,0.46189911607980677,99.0
v6_w0931_0940_multiden,top1000,10,1,9690,17.79335027416647,0.4844783163054696,50.0
v6_w0931_0940_multiden,top1000,10,2,9690,8.914202279082188,0.49584471259029933,150.0
v6_w0931_0940_multiden,top1000,10,3,9690,5.635232330243341,0.49945109700722395,250.0
v6_w0931_0940_multiden,top1000,10,4,9690,3.980348904747838,0.501513173374613,350.0
v6_w0931_0940_multiden,top1000,10,5,9690,2.0394866138939385,0.5023856026831786,450.0
v6_w0931_0940_multiden,top1000,10,6,9690,1.9595027366528779,0.5035403508771931,550.0
v6_w0931_0940_multiden,top1000,10,7,9690,1.7044943022997936,0.5044324014447884,650.0
v6_w0931_0940_multiden,top1000,10,8,9690,0.8912464010249675,0.504440395252838,750.0
v6_w0931_0940_multiden,top1000,10,9,9690,0.43447344120240683,0.5042874231166151,850.0
v6_w0931_0940_multiden,top1000,10,10,9690,0.45822842879749076,0.5046265273477812,950.0
