pool,pool_label,week_start,variant,next_cumulative_net_return_bps,next_cumulative_alpha_vs_market_bps
background,pool,2025-03-14,pool,2582.205884,3176.2187127334073
background,pool,2025-03-17,pool,2630.907149,3179.4540477461564
background,pool,2025-03-18,pool,2628.533265,3184.1315379662574
background,pool,2025-03-19,pool,2618.797617,3184.5112095311806
background,pool,2025-03-20,pool,2544.836491,3188.4010836149055
background,pool,2025-03-21,pool,2417.910830,3200.5908088693877
background,pool,2025-03-24,pool,2336.190751,3209.4365602943244
background,pool,2025-03-25,pool,2375.370774,3217.0190153532862
background,pool,2025-03-26,pool,2378.291047,3220.9706594412532
background,pool,2025-03-27,pool,2340.096689,3237.4068657931293
background,pool,2025-03-28,pool,2226.350974,3245.3206066808143
background,pool,2025-03-31,pool,2280.138756,3246.2222636900533
background,pool,2025-04-01,pool,2306.381682,3249.0742491791257
background,pool,2025-04-02,pool,2284.884003,3251.788492389937
background,pool,2025-04-03,pool,1670.966019,3249.492483324476
background,pool,2025-04-07,pool,1400.193524,3241.185927041107
background,pool,2025-04-08,pool,1478.391431,3255.117018418706
background,pool,2025-04-09,pool,2051.463541,3310.0340682532187
background,pool,2025-04-10,pool,2094.909400,3310.944067603662
background,pool,2025-04-11,pool,2206.700835,3314.290807898423
background,pool,2025-04-14,pool,2208.533582,3311.246805437563
background,pool,2025-04-15,pool,2126.537750,3305.980041909511
background,pool,2025-04-16,pool,2095.648054,3297.3100958213345
background,pool,2025-04-17,pool,2109.811382,3309.0134764334352
background,pool,2025-04-18,pool,2209.571867,3326.7851908202956
background,pool,2025-04-21,pool,2307.597461,3329.3213381121686
background,pool,2025-04-22,pool,2362.537508,3343.370644916311
background,pool,2025-04-23,pool,2324.465639,3346.209019254473
background,pool,2025-04-24,pool,2307.849456,3347.685445047512
background,pool,2025-04-25,pool,2251.964145,3355.1342070708433
background,pool,2025-04-28,pool,2270.631320,3362.409517451075
background,pool,2025-04-29,pool,2363.744839,3375.8056653500653
background,pool,2025-04-30,pool,2513.559430,3380.9110426581474
background,pool,2025-05-06,pool,2625.212053,3379.3829550351516
background,pool,2025-05-07,pool,2653.736136,3381.5532814355142
background,pool,2025-05-08,pool,2654.975003,3383.59870695479
background,pool,2025-05-09,pool,2688.510177,3382.4292042525267
background,pool,2025-05-12,pool,2705.297312,3378.4021692331667
background,pool,2025-05-13,pool,2681.432212,3381.1534355669123
background,pool,2025-05-14,pool,2643.507129,3377.7350517125797
background,pool,2025-05-15,pool,2652.347377,3386.4489291711
background,pool,2025-05-16,pool,2701.873414,3380.131514234121
background,pool,2025-05-19,pool,2788.153409,3377.3997166911513
background,pool,2025-05-20,pool,2814.465530,3380.9799919498073
background,pool,2025-05-21,pool,2747.686428,3384.897346857078
background,pool,2025-05-22,pool,2650.946785,3389.469499838665
background,pool,2025-05-23,pool,2638.596966,3388.10048827824
background,pool,2025-05-26,pool,2665.056916,3375.371008754687
background,pool,2025-05-27,pool,2664.239227,3373.4608195318206
background,pool,2025-05-28,pool,2713.339895,3377.164344480466
background,pool,2025-05-29,pool,2714.122618,3377.9968133783173
background,pool,2025-05-30,pool,2712.870995,3376.2822966934446
background,pool,2025-06-03,pool,2782.980386,3377.0964740344643
background,pool,2025-06-04,pool,2844.906390,3390.1474618845014
background,pool,2025-06-05,pool,2880.292021,3401.2736515052757
background,pool,2025-06-06,pool,2946.343598,3397.854023749809
background,pool,2025-06-09,pool,2936.948356,3387.5471642117172
background,pool,2025-06-10,pool,2928.554261,3387.7505017971253
background,pool,2025-06-11,pool,2949.806150,3388.7264696183424
background,pool,2025-06-12,pool,2884.386821,3394.7927311066305
background,pool,2025-06-13,pool,2857.588060,3399.508606729804
background,pool,2025-06-16,pool,2874.191727,3398.2353085992763
background,pool,2025-06-17,pool,2850.277201,3401.871467915307
background,pool,2025-06-18,pool,2767.310141,3409.3605250650007
background,pool,2025-06-19,pool,2653.752006,3414.2997115952335
background,pool,2025-06-20,pool,2670.401522,3409.471945729397
background,pool,2025-06-23,pool,2854.176220,3420.361557585466
background,pool,2025-06-24,pool,2973.271992,3427.774667855968
background,pool,2025-06-25,pool,2992.197981,3425.8183050440157
background,pool,2025-06-26,pool,3006.352593,3426.3030504135704
background,pool,2025-06-27,pool,3081.842185,3425.6987547914778
background,pool,2025-06-30,pool,3145.260643,3426.7430956492826
background,pool,2025-07-01,pool,3141.357448,3433.1090523929356
background,pool,2025-07-02,pool,3176.776656,3440.3979895810508
background,pool,2025-07-03,pool,3151.916045,3443.498429384933
background,pool,2025-07-04,pool,3155.943807,3445.694167183099
background,pool,2025-07-07,pool,3238.352403,3447.0017687429436
background,pool,2025-07-08,pool,3276.257810,3448.3939963360654
background,pool,2025-07-09,pool,3274.800844,3453.9369595987678
background,pool,2025-07-10,pool,3312.742565,3463.123771703797
background,pool,2025-07-11,pool,3379.356366,3474.90081595989
background,pool,2025-07-14,pool,3372.246306,3486.879499780686
background,pool,2025-07-15,pool,3375.827121,3490.9556395145023
background,pool,2025-07-16,pool,3441.682044,3491.773508546114
background,pool,2025-07-17,pool,3493.448888,3497.127081169152
background,pool,2025-07-18,pool,3564.698690,3503.376260180035
background,pool,2025-07-21,pool,3623.851777,3513.016274743191
background,pool,2025-07-22,pool,3603.143518,3518.516212885526
background,pool,2025-07-23,pool,3644.818575,3520.178285986059
background,pool,2025-07-24,pool,3694.425099,3521.929428591709
background,pool,2025-07-25,pool,3736.300363,3529.462133193131
background,pool,2025-07-28,pool,3772.423133,3528.179304064462
background,pool,2025-07-29,pool,3766.893741,3531.664094914555
background,pool,2025-07-30,pool,3697.474430,3530.869167954409
background,pool,2025-07-31,pool,3661.408515,3529.8229496989024
background,pool,2025-08-01,pool,3731.243531,3534.415975212119
background,pool,2025-08-04,pool,3858.372477,3540.441721224617
background,pool,2025-08-05,pool,3923.041547,3546.4468778542114
background,pool,2025-08-06,pool,3965.362300,3544.8472146679433
background,pool,2025-08-07,pool,3962.322935,3546.075662128547
background,pool,2025-08-08,pool,4055.390088,3557.189908004886
background,pool,2025-08-11,pool,4111.904656,3558.691150019272
background,pool,2025-08-12,pool,4145.906890,3560.6228922340524
background,pool,2025-08-13,pool,4082.387300,3561.6326342710227
background,pool,2025-08-14,pool,4082.873231,3557.6130689522474
background,pool,2025-08-15,pool,4215.667917,3552.944034940713
background,pool,2025-08-18,pool,4282.392311,3553.879580501387
background,pool,2025-08-19,pool,4348.127936,3561.214540464415
background,pool,2025-08-20,pool,4397.799869,3567.2799731819578
background,pool,2025-08-21,pool,4407.371454,3572.812579370863
background,pool,2025-08-22,pool,4498.889978,3580.868720724805
background,pool,2025-08-25,pool,4547.026757,3585.850901971272
background,pool,2025-08-26,pool,4459.015868,3587.8093145203147
background,pool,2025-08-27,pool,4362.774910,3587.954277283059
background,pool,2025-08-28,pool,4354.566599,3595.1233541268634
background,pool,2025-08-29,pool,4399.759606,3597.241177296956
background,pool,2025-09-01,pool,4342.565747,3600.3427330789864
background,pool,2025-09-02,pool,4199.549581,3606.1494231680645
background,pool,2025-09-03,pool,4059.504533,3609.205196935044
background,pool,2025-09-04,pool,4103.752650,3607.7066790559743
background,pool,2025-09-05,pool,4305.896957,3621.6637849326207
background,pool,2025-09-08,pool,4295.947052,3618.10211617553
background,pool,2025-09-09,pool,4277.846461,3614.669110704531
background,pool,2025-09-10,pool,4360.797987,3626.34833450781
background,pool,2025-09-11,pool,4486.355232,3638.5913025804384
background,pool,2025-09-12,pool,4476.753225,3641.6712358394566
background,pool,2025-09-15,pool,4526.964607,3645.299063471936
background,pool,2025-09-16,pool,4592.090541,3653.4488985555754
background,pool,2025-09-17,pool,4553.574217,3659.3619521319533
background,pool,2025-09-18,pool,4466.961678,3665.632544073713
background,pool,2025-09-19,pool,4437.043544,3668.4551904053305
background,pool,2025-09-22,pool,4386.156303,3677.2315405360155
background,pool,2025-09-23,pool,4436.765674,3690.379784344422
background,pool,2025-09-24,pool,4496.749947,3699.35149998797
background,pool,2025-09-25,pool,4432.142558,3703.8679428169507
background,pool,2025-09-26,pool,4451.218972,3707.7279695527063
background,pool,2025-09-29,pool,4541.624680,3713.930696483201
background,pool,2025-09-30,pool,4581.764745,3717.3858356471806
background,pool,2025-10-09,pool,4585.918700,3723.583339228776
background,pool,2025-10-10,pool,4548.321798,3722.972137115516
background,pool,2025-10-13,pool,4601.346387,3718.9802741768435
background,pool,2025-10-14,pool,4572.014011,3723.92826487644
background,pool,2025-10-15,pool,4600.748915,3731.844524830069
background,pool,2025-10-16,pool,4446.067457,3729.5160578290406
background,pool,2025-10-17,pool,4389.633973,3730.2016566758434
background,pool,2025-10-20,pool,4485.379911,3737.5920430036695
background,pool,2025-10-21,pool,4556.019732,3747.0409157735535
background,pool,2025-10-22,pool,4566.597528,3751.160331958345
background,pool,2025-10-23,pool,4643.094570,3761.080212485127
background,pool,2025-10-24,pool,4696.785488,3769.0051473961685
background,pool,2025-10-27,pool,4702.961988,3769.7345680351164
background,pool,2025-10-28,pool,4719.881065,3769.8451645927344
background,pool,2025-10-29,pool,4693.618925,3770.6798423749137
background,pool,2025-10-30,pool,4700.389013,3774.586945079224
background,pool,2025-10-31,pool,4760.189210,3776.8791891613328
background,pool,2025-11-03,pool,4758.371930,3770.260943757627
background,pool,2025-11-04,pool,4767.339497,3770.753093241271
background,pool,2025-11-05,pool,4851.356347,3780.8341827396634
background,pool,2025-11-06,pool,4873.552574,3789.999867305238
background,pool,2025-11-07,pool,4914.331780,3791.7300158971566
background,pool,2025-11-10,pool,4932.733531,3784.7830770027304
background,pool,2025-11-11,pool,4910.178579,3782.857929817854
background,pool,2025-11-12,pool,4963.126771,3781.126254006307
background,pool,2025-11-13,pool,5000.153804,3777.5206805566604
background,pool,2025-11-14,pool,4994.781955,3772.8993172772284
background,pool,2025-11-17,pool,4952.735907,3780.3057105490907
background,pool,2025-11-18,pool,4861.972868,3788.0018504064146
background,pool,2025-11-19,pool,4765.208476,3789.8156505076913
background,pool,2025-11-20,pool,4523.842475,3786.7463645214593
background,pool,2025-11-21,pool,4444.280993,3787.468432538455
background,pool,2025-11-24,pool,4555.807135,3788.7518798282954
background,pool,2025-11-25,pool,4575.592120,3793.3436721549933
background,pool,2025-11-26,pool,4570.647837,3799.121661404482
background,pool,2025-11-27,pool,4643.450406,3802.753397552072
background,pool,2025-11-28,pool,4740.804950,3807.7818938923847
background,pool,2025-12-01,pool,4722.020968,3805.926235866299
background,pool,2025-12-02,pool,4687.074620,3804.507420229162
background,pool,2025-12-03,pool,4618.265047,3812.875702540218
background,pool,2025-12-04,pool,4664.511548,3818.169340003
background,pool,2025-12-05,pool,4800.728307,3819.691552515944
background,pool,2025-12-08,pool,4784.382030,3816.895953041329
background,pool,2025-12-09,pool,4754.917226,3814.969018130616
background,pool,2025-12-10,pool,4701.449539,3821.324781077326
background,pool,2025-12-11,pool,4649.458833,3826.4564394035806
background,pool,2025-12-12,pool,4659.774233,3829.8329273831546
background,pool,2025-12-15,pool,4591.811574,3835.7971715463627
background,pool,2025-12-16,pool,4587.094440,3848.6477446122235
background,pool,2025-12-17,pool,4648.292855,3855.5335968682402
background,pool,2025-12-18,pool,4724.163521,3854.2519247663004
background,pool,2025-12-19,pool,4794.379452,3847.7982358940408
background,pool,2025-12-22,pool,4780.799431,3854.310965220923
background,pool,2025-12-23,pool,4830.869254,3861.0370669377494
background,pool,2025-12-24,pool,4940.118505,3865.2554274986824
background,pool,2025-12-25,pool,4977.935398,3864.3870072626537
background,pool,2025-12-26,pool,4964.081734,3868.7996426906784
background,pool,2025-12-29,pool,4951.252971,3874.4539145639646
background,pool,2025-12-30,pool,4962.332499,3876.2125640276536
background,pool,2025-12-31,pool,5063.157762,3886.6318643014856
market,market,2022-01-04,market,-39.594728,
market,market,2022-01-05,market,-51.179584,
market,market,2022-01-06,market,-85.106839,
market,market,2022-01-07,market,-137.420516,
market,market,2022-01-10,market,-101.077423,
market,market,2022-01-11,market,-82.527175,
market,market,2022-01-12,market,-87.956010,
market,market,2022-01-13,market,-152.253674,
market,market,2022-01-14,market,-84.708575,
market,market,2022-01-17,market,-99.207645,
market,market,2022-01-18,market,-149.496506,
market,market,2022-01-19,market,-267.058155,
market,market,2022-01-20,market,-433.054607,
market,market,2022-01-21,market,-497.651219,
market,market,2022-01-24,market,-689.761589,
market,market,2022-01-25,market,-854.169380,
market,market,2022-01-26,market,-1032.878315,
market,market,2022-01-27,market,-1118.130033,
market,market,2022-01-28,market,-1032.950829,
market,market,2022-02-07,market,-949.755383,
market,market,2022-02-08,market,-802.240444,
market,market,2022-02-09,market,-756.187619,
market,market,2022-02-10,market,-866.503408,
market,market,2022-02-11,market,-946.615980,
market,market,2022-02-14,market,-918.182413,
market,market,2022-02-15,market,-831.935083,
market,market,2022-02-16,market,-810.908508,
market,market,2022-02-17,market,-774.763477,
market,market,2022-02-18,market,-656.244804,
market,market,2022-02-21,market,-666.051832,
market,market,2022-02-22,market,-610.262504,
market,market,2022-02-23,market,-671.785658,
market,market,2022-02-24,market,-736.448527,
market,market,2022-02-25,market,-751.842661,
market,market,2022-02-28,market,-692.464513,
market,market,2022-03-01,market,-654.215333,
market,market,2022-03-02,market,-632.895049,
market,market,2022-03-03,market,-715.926401,
market,market,2022-03-04,market,-827.804714,
market,market,2022-03-07,market,-1030.384714,
market,market,2022-03-08,market,-1216.057684,
market,market,2022-03-09,market,-1196.647671,
market,market,2022-03-10,market,-1165.332330,
market,market,2022-03-11,market,-1179.840456,
market,market,2022-03-14,market,-1523.824161,
market,market,2022-03-15,market,-1570.377256,
market,market,2022-03-16,market,-1371.028412,
market,market,2022-03-17,market,-1292.444529,
market,market,2022-03-18,market,-1165.157618,
market,market,2022-03-21,market,-1140.001776,
market,market,2022-03-22,market,-1115.163699,
market,market,2022-03-23,market,-1162.212580,
market,market,2022-03-24,market,-1202.803171,
market,market,2022-03-25,market,-1267.465852,
market,market,2022-03-28,market,-1287.342457,
market,market,2022-03-29,market,-1266.818511,
market,market,2022-03-30,market,-1211.553046,
market,market,2022-03-31,market,-1229.560314,
market,market,2022-04-01,market,-1158.334483,
market,market,2022-04-06,market,-1235.313120,
market,market,2022-04-07,market,-1357.522518,
market,market,2022-04-08,market,-1537.830598,
market,market,2022-04-11,market,-1559.864023,
market,market,2022-04-12,market,-1573.759695,
market,market,2022-04-13,market,-1574.032628,
market,market,2022-04-14,market,-1640.699187,
market,market,2022-04-15,market,-1639.886084,
market,market,2022-04-18,market,-1518.614761,
market,market,2022-04-19,market,-1567.317924,
market,market,2022-04-20,market,-1816.405254,
market,market,2022-04-21,market,-2024.091969,
market,market,2022-04-22,market,-2391.074663,
market,market,2022-04-25,market,-2820.404950,
market,market,2022-04-26,market,-2807.125313,
market,market,2022-04-27,market,-2661.766168,
market,market,2022-04-28,market,-2506.871192,
market,market,2022-04-29,market,-2257.155688,
market,market,2022-05-05,market,-2227.782847,
market,market,2022-05-06,market,-2099.529967,
market,market,2022-05-09,market,-1979.660534,
market,market,2022-05-10,market,-1835.275083,
market,market,2022-05-11,market,-1821.977098,
market,market,2022-05-12,market,-1773.804322,
market,market,2022-05-13,market,-1758.517917,
market,market,2022-05-16,market,-1795.668803,
market,market,2022-05-17,market,-1745.129368,
market,market,2022-05-18,market,-1696.830059,
market,market,2022-05-19,market,-1568.223643,
market,market,2022-05-20,market,-1489.581575,
market,market,2022-05-23,market,-1662.411751,
market,market,2022-05-24,market,-1780.839764,
market,market,2022-05-25,market,-1699.352778,
market,market,2022-05-26,market,-1670.434482,
market,market,2022-05-27,market,-1652.062892,
market,market,2022-05-30,market,-1556.675890,
market,market,2022-05-31,market,-1452.934090,
market,market,2022-06-01,market,-1388.871047,
market,market,2022-06-02,market,-1239.552027,
market,market,2022-06-06,market,-1204.830078,
market,market,2022-06-07,market,-1249.753759,
market,market,2022-06-08,market,-1362.033311,
market,market,2022-06-09,market,-1356.176330,
market,market,2022-06-10,market,-1260.884201,
market,market,2022-06-13,market,-1243.894309,
market,market,2022-06-14,market,-1197.780083,
market,market,2022-06-15,market,-1206.695769,
market,market,2022-06-16,market,-1176.143231,
market,market,2022-06-17,market,-1084.145338,
market,market,2022-06-20,market,-1086.865116,
market,market,2022-06-21,market,-1165.194833,
market,market,2022-06-22,market,-1126.390027,
market,market,2022-06-23,market,-995.609355,
market,market,2022-06-24,market,-922.172804,
market,market,2022-06-27,market,-843.511792,
market,market,2022-06-28,market,-872.607172,
market,market,2022-06-29,market,-940.702631,
market,market,2022-06-30,market,-940.630911,
market,market,2022-07-01,market,-919.597281,
market,market,2022-07-04,market,-908.891583,
market,market,2022-07-05,market,-1006.391117,
market,market,2022-07-06,market,-988.786925,
market,market,2022-07-07,market,-950.489549,
market,market,2022-07-08,market,-1010.700558,
market,market,2022-07-11,market,-1092.014098,
market,market,2022-07-12,market,-1095.427244,
market,market,2022-07-13,market,-1017.206117,
market,market,2022-07-14,market,-1063.149957,
market,market,2022-07-15,market,-1001.051726,
market,market,2022-07-18,market,-872.802626,
market,market,2022-07-19,market,-796.196467,
market,market,2022-07-20,market,-777.126296,
market,market,2022-07-21,market,-805.057811,
market,market,2022-07-22,market,-885.352038,
market,market,2022-07-25,market,-888.157844,
market,market,2022-07-26,market,-777.489951,
market,market,2022-07-27,market,-701.848330,
market,market,2022-07-28,market,-719.363567,
market,market,2022-07-29,market,-725.325855,
market,market,2022-08-01,market,-871.692161,
market,market,2022-08-02,market,-974.221388,
market,market,2022-08-03,market,-1009.846873,
market,market,2022-08-04,market,-916.079968,
market,market,2022-08-05,market,-798.683471,
market,market,2022-08-08,market,-698.945583,
market,market,2022-08-09,market,-663.771751,
market,market,2022-08-10,market,-579.878310,
market,market,2022-08-11,market,-565.900245,
market,market,2022-08-12,market,-573.743832,
market,market,2022-08-15,market,-506.178254,
market,market,2022-08-16,market,-470.839629,
market,market,2022-08-17,market,-455.106083,
market,market,2022-08-18,market,-494.040160,
market,market,2022-08-19,market,-545.704252,
market,market,2022-08-22,market,-491.229719,
market,market,2022-08-23,market,-624.311618,
market,market,2022-08-24,market,-787.503755,
market,market,2022-08-25,market,-844.583007,
market,market,2022-08-26,market,-850.980564,
market,market,2022-08-29,market,-791.331423,
market,market,2022-08-30,market,-947.502308,
market,market,2022-08-31,market,-1077.240052,
market,market,2022-09-01,market,-1048.417422,
market,market,2022-09-02,market,-989.580589,
market,market,2022-09-05,market,-909.951141,
market,market,2022-09-06,market,-825.621659,
market,market,2022-09-07,market,-851.654808,
market,market,2022-09-08,market,-902.916493,
market,market,2022-09-09,market,-884.791510,
market,market,2022-09-13,market,-936.210053,
market,market,2022-09-14,market,-1042.679160,
market,market,2022-09-15,market,-1279.392142,
market,market,2022-09-16,market,-1442.158992,
market,market,2022-09-19,market,-1408.947392,
market,market,2022-09-20,market,-1373.746762,
market,market,2022-09-21,market,-1324.271020,
market,market,2022-09-22,market,-1433.049898,
market,market,2022-09-23,market,-1622.271631,
market,market,2022-09-26,market,-1551.207269,
market,market,2022-09-27,market,-1623.546963,
market,market,2022-09-28,market,-1770.046165,
market,market,2022-09-29,market,-1895.515665,
market,market,2022-09-30,market,-2047.826680,
market,market,2022-10-10,market,-2110.859329,
market,market,2022-10-11,market,-1934.988172,
market,market,2022-10-12,market,-1742.771563,
market,market,2022-10-13,market,-1584.128222,
market,market,2022-10-14,market,-1435.252829,
market,market,2022-10-17,market,-1362.758790,
market,market,2022-10-18,market,-1385.569044,
market,market,2022-10-19,market,-1430.224939,
market,market,2022-10-20,market,-1428.927293,
market,market,2022-10-21,market,-1510.223926,
market,market,2022-10-24,market,-1636.268782,
market,market,2022-10-25,market,-1500.888848,
market,market,2022-10-26,market,-1441.418684,
market,market,2022-10-27,market,-1653.790143,
market,market,2022-10-28,market,-1748.247152,
market,market,2022-10-31,market,-1590.491196,
market,market,2022-11-01,market,-1439.957119,
market,market,2022-11-02,market,-1369.426382,
market,market,2022-11-03,market,-1256.761961,
market,market,2022-11-04,market,-1158.307272,
market,market,2022-11-07,market,-1152.879758,
market,market,2022-11-08,market,-1132.926240,
market,market,2022-11-09,market,-1152.649996,
market,market,2022-11-10,market,-1139.813446,
market,market,2022-11-11,market,-1204.117714,
market,market,2022-11-14,market,-1120.255524,
market,market,2022-11-15,market,-1043.923751,
market,market,2022-11-16,market,-1042.010129,
market,market,2022-11-17,market,-1035.001068,
market,market,2022-11-18,market,-1065.022911,
market,market,2022-11-21,market,-1082.694386,
market,market,2022-11-22,market,-1182.650586,
market,market,2022-11-23,market,-1181.001826,
market,market,2022-11-24,market,-1232.437584,
market,market,2022-11-25,market,-1277.835781,
market,market,2022-11-28,market,-1172.478960,
market,market,2022-11-29,market,-1127.926582,
market,market,2022-11-30,market,-1086.188457,
market,market,2022-12-01,market,-1052.668802,
market,market,2022-12-02,market,-996.852938,
market,market,2022-12-05,market,-1004.509315,
market,market,2022-12-06,market,-1006.981606,
market,market,2022-12-07,market,-1008.527493,
market,market,2022-12-08,market,-1018.537574,
market,market,2022-12-09,market,-1040.740428,
market,market,2022-12-12,market,-1062.967559,
market,market,2022-12-13,market,-1096.626094,
market,market,2022-12-14,market,-1106.689696,
market,market,2022-12-15,market,-1155.322816,
market,market,2022-12-16,market,-1300.175018,
market,market,2022-12-19,market,-1419.162963,
market,market,2022-12-20,market,-1461.131405,
market,market,2022-12-21,market,-1565.212006,
market,market,2022-12-22,market,-1667.075954,
market,market,2022-12-23,market,-1592.175540,
market,market,2022-12-26,market,-1508.520457,
market,market,2022-12-27,market,-1553.825835,
market,market,2022-12-28,market,-1593.276353,
market,market,2022-12-29,market,-1572.312253,
market,market,2022-12-30,market,-1439.994785,
market,market,2023-01-03,market,-1328.559939,
market,market,2023-01-04,market,-1284.308935,
market,market,2023-01-05,market,-1255.309277,
market,market,2023-01-06,market,-1239.412078,
market,market,2023-01-09,market,-1242.010825,
market,market,2023-01-10,market,-1278.237889,
market,market,2023-01-11,market,-1318.043726,
market,market,2023-01-12,market,-1310.916846,
market,market,2023-01-13,market,-1242.341324,
market,market,2023-01-16,market,-1221.336192,
market,market,2023-01-17,market,-1213.548720,
market,market,2023-01-18,market,-1168.428943,
market,market,2023-01-19,market,-1089.935342,
market,market,2023-01-20,market,-1010.745763,
market,market,2023-01-30,market,-996.366850,
market,market,2023-01-31,market,-887.367441,
market,market,2023-02-01,market,-805.717016,
market,market,2023-02-02,market,-795.075595,
market,market,2023-02-03,market,-802.898872,
market,market,2023-02-06,market,-765.963639,
market,market,2023-02-07,market,-766.653484,
market,market,2023-02-08,market,-727.529823,
market,market,2023-02-09,market,-661.574432,
market,market,2023-02-10,market,-625.272627,
market,market,2023-02-13,market,-585.117226,
market,market,2023-02-14,market,-576.499602,
market,market,2023-02-15,market,-680.837616,
market,market,2023-02-16,market,-819.321825,
market,market,2023-02-17,market,-813.368794,
market,market,2023-02-20,market,-725.169272,
market,market,2023-02-21,market,-713.166369,
market,market,2023-02-22,market,-700.758127,
market,market,2023-02-23,market,-735.766250,
market,market,2023-02-24,market,-794.021785,
market,market,2023-02-27,market,-777.386071,
market,market,2023-02-28,market,-721.341988,
market,market,2023-03-01,market,-695.103267,
market,market,2023-03-02,market,-720.830106,
market,market,2023-03-03,market,-726.087176,
market,market,2023-03-06,market,-822.760758,
market,market,2023-03-07,market,-881.194424,
market,market,2023-03-08,market,-838.818230,
market,market,2023-03-09,market,-898.696698,
market,market,2023-03-10,market,-929.112783,
market,market,2023-03-13,market,-979.068399,
market,market,2023-03-14,market,-977.760572,
market,market,2023-03-15,market,-1054.238401,
market,market,2023-03-16,market,-1067.858691,
market,market,2023-03-17,market,-1087.506599,
market,market,2023-03-20,market,-1020.578384,
market,market,2023-03-21,market,-922.669959,
market,market,2023-03-22,market,-913.966813,
market,market,2023-03-23,market,-890.816234,
market,market,2023-03-24,market,-889.752909,
market,market,2023-03-27,market,-927.749976,
market,market,2023-03-28,market,-981.743587,
market,market,2023-03-29,market,-1018.969472,
market,market,2023-03-30,market,-977.160510,
market,market,2023-03-31,market,-891.853931,
market,market,2023-04-03,market,-900.885332,
market,market,2023-04-04,market,-935.015437,
market,market,2023-04-06,market,-865.259554,
market,market,2023-04-07,market,-889.790632,
market,market,2023-04-10,market,-943.274823,
market,market,2023-04-11,market,-880.930480,
market,market,2023-04-12,market,-881.369943,
market,market,2023-04-13,market,-871.626981,
market,market,2023-04-14,market,-874.299637,
market,market,2023-04-17,market,-899.619455,
market,market,2023-04-18,market,-926.482117,
market,market,2023-04-19,market,-967.673735,
market,market,2023-04-20,market,-1106.635212,
market,market,2023-04-21,market,-1267.827893,
market,market,2023-04-24,market,-1375.794746,
market,market,2023-04-25,market,-1423.249136,
market,market,2023-04-26,market,-1398.068048,
market,market,2023-04-27,market,-1293.132199,
market,market,2023-04-28,market,-1203.614966,
market,market,2023-05-04,market,-1236.669426,
market,market,2023-05-05,market,-1230.077330,
market,market,2023-05-08,market,-1301.052798,
market,market,2023-05-09,market,-1335.804916,
market,market,2023-05-10,market,-1289.977528,
market,market,2023-05-11,market,-1328.373929,
market,market,2023-05-12,market,-1338.613929,
market,market,2023-05-15,market,-1337.165767,
market,market,2023-05-16,market,-1309.490265,
market,market,2023-05-17,market,-1236.312508,
market,market,2023-05-18,market,-1223.891090,
market,market,2023-05-19,market,-1175.932207,
market,market,2023-05-22,market,-1203.760528,
market,market,2023-05-23,market,-1241.142525,
market,market,2023-05-24,market,-1233.685739,
market,market,2023-05-25,market,-1228.541131,
market,market,2023-05-26,market,-1209.652696,
market,market,2023-05-29,market,-1223.348793,
market,market,2023-05-30,market,-1202.882202,
market,market,2023-05-31,market,-1194.041280,
market,market,2023-06-01,market,-1125.705417,
market,market,2023-06-02,market,-1087.419100,
market,market,2023-06-05,market,-1170.653077,
market,market,2023-06-06,market,-1229.315797,
market,market,2023-06-07,market,-1234.547134,
market,market,2023-06-08,market,-1228.086374,
market,market,2023-06-09,market,-1175.860110,
market,market,2023-06-12,market,-1108.992964,
market,market,2023-06-13,market,-1091.760972,
market,market,2023-06-14,market,-1068.955507,
market,market,2023-06-15,market,-1019.809518,
market,market,2023-06-16,market,-987.823953,
market,market,2023-06-19,market,-1019.912110,
market,market,2023-06-20,market,-1109.460513,
market,market,2023-06-21,market,-1275.056664,
market,market,2023-06-26,market,-1252.184732,
market,market,2023-06-27,market,-1205.353689,
market,market,2023-06-28,market,-1149.055996,
market,market,2023-06-29,market,-1062.669077,
market,market,2023-06-30,market,-1004.792582,
market,market,2023-07-03,market,-986.415667,
market,market,2023-07-04,market,-996.357738,
market,market,2023-07-05,market,-1024.102380,
market,market,2023-07-06,market,-1047.845597,
market,market,2023-07-07,market,-1062.886911,
market,market,2023-07-10,market,-1037.029559,
market,market,2023-07-11,market,-1063.377788,
market,market,2023-07-12,market,-1067.934608,
market,market,2023-07-13,market,-1049.598293,
market,market,2023-07-14,market,-1059.465586,
market,market,2023-07-17,market,-1042.076646,
market,market,2023-07-18,market,-1040.679012,
market,market,2023-07-19,market,-1115.262228,
market,market,2023-07-20,market,-1195.010790,
market,market,2023-07-21,market,-1212.628661,
market,market,2023-07-24,market,-1125.101653,
market,market,2023-07-25,market,-1117.437326,
market,market,2023-07-26,market,-1163.461901,
market,market,2023-07-27,market,-1172.072626,
market,market,2023-07-28,market,-1077.359319,
market,market,2023-07-31,market,-1080.340389,
market,market,2023-08-01,market,-1085.209386,
market,market,2023-08-02,market,-1090.209508,
market,market,2023-08-03,market,-1073.943205,
market,market,2023-08-04,market,-1126.732316,
market,market,2023-08-07,market,-1151.088549,
market,market,2023-08-08,market,-1199.395417,
market,market,2023-08-09,market,-1203.639995,
market,market,2023-08-10,market,-1277.565601,
market,market,2023-08-11,market,-1340.324505,
market,market,2023-08-14,market,-1316.115088,
market,market,2023-08-15,market,-1386.443275,
