case,window,label,pool,test_month,groups,months,candidate_rows,selected_rows,pool_short_mean_bps,selected_short_mean_bps,short_internal_excess_bps,pool_next_mean_bps,selected_next_mean_bps,next_internal_excess_bps,short_rank_ic,next_rank_ic
w1001_1010_h5m,10:01-10:10,5m,universe,2023Q2,590,3,4835.276271186441,100.0,-6.85841,8.669481,15.527891,-6.754747414799175,6.947630556715988,13.702377971515164,0.1416542921314982,0.01981109055913
w1001_1010_h5m,10:01-10:10,5m,universe,2023Q3,640,3,4917.90625,100.0,-3.5504794,10.835656,14.386136,-19.62181714561726,-43.29674529309624,-23.674928147478973,0.1519509722756148,-0.0059762029288312
w1001_1010_h5m,10:01-10:10,5m,universe,2023Q4,600,3,4979.49,100.0,-6.978912,7.766263,14.745174,-0.0716128861851814,-30.616825583526406,-30.545212697341224,0.1592340796833595,0.0089855759914784
w1001_1010_h5m,10:01-10:10,5m,universe,2024Q1,580,3,5006.360344827586,100.0,-13.859391,2.5466182,16.40601,-20.74894462372226,-19.74522553780567,1.003719085916586,0.1484177889798008,0.0089152351827293
w1001_1010_h5m,10:01-10:10,5m,universe,2024Q2,590,3,4977.950847457627,100.0,-10.999132,4.6999116,15.699043,-41.64677865190635,-59.49390287728332,-17.847124225376973,0.1733228420675127,0.0433722117049841
w1001_1010_h5m,10:01-10:10,5m,universe,2024Q3,640,3,4919.9328125,100.0,-6.3504324,7.774938,14.125371,59.0218709794935,48.17197229440836,-10.849898685085146,0.1812609488187019,-0.0044891928914547
w1001_1010_h5m,10:01-10:10,5m,universe,2024Q4,610,3,4994.58524590164,100.0,-7.4933505,9.053801,16.54715,-13.461446937691612,-56.92068980682673,-43.45924286913511,0.1395326434473064,0.0024920190284932
w1001_1010_h5m,10:01-10:10,5m,universe,2025Q1,570,3,5015.663157894737,100.0,-6.030144,7.9099646,13.940108,13.704541247980403,-17.278668990606228,-30.98321023858663,0.1579128146343602,0.0209993970171001
w1001_1010_h5m,10:01-10:10,5m,universe,2025Q2,600,3,5032.588333333333,100.0,-5.0759234,7.615945,12.691869,9.540819345054224,-0.8031299828972842,-10.34394932795151,0.1684259522160714,-0.0016724467743619
w1001_1010_h5m,10:01-10:10,5m,universe,2025Q3,660,3,5076.59393939394,100.0,-6.4906826,5.1016126,11.592296,31.55785445104403,21.84972821397108,-9.708126237072948,0.1487077877740454,0.0228650429760491
w1001_1010_h5m,10:01-10:10,5m,universe,2025Q4,600,3,5079.9,100.0,-5.1204185,5.5041075,10.624526,8.800702856999305,5.063035031992051,-3.737667825007253,0.1327352292112438,-0.0020805023772591
w1001_1010_h5m,10:01-10:10,5m,pool_L,2022Q1,580,3,3027.2758620689656,100.0,-9.942419,1.3161527,11.258572,-37.68469163301766,-14.620417717560624,23.064273915457036,0.1443380333059467,-0.0037462032876355
w1001_1010_h5m,10:01-10:10,5m,pool_L,2022Q2,590,3,3067.7186440677965,100.0,-6.4288,5.8277235,12.256523,17.465303510341823,35.859748084692505,18.394444574350683,0.1551910231655885,0.0316691014613537
w1001_1010_h5m,10:01-10:10,5m,pool_L,2022Q3,650,3,3151.963076923077,100.0,-10.633164,-0.05632314,10.576841,-34.18446485396604,-32.164018387862995,2.0204464661030466,0.1491906319659542,-0.0047945344764846
w1001_1010_h5m,10:01-10:10,5m,pool_L,2022Q4,600,3,3216.313333333333,100.0,-7.7407503,0.9845821,8.725333,29.685095993705865,34.571972269873335,4.886876276167468,0.1323291219379696,0.0138862891480894
w1001_1010_h5m,10:01-10:10,5m,pool_L,2023Q1,590,3,3281.979661016949,100.0,-8.370945,0.64325,9.0141945,15.070220470522829,29.36911986021153,14.298899389688705,0.1601289440552612,0.0128321925989714
w1001_1010_h5m,10:01-10:10,5m,pool_L,2023Q2,590,3,3308.452542372881,100.0,-6.671584,2.609298,9.280882,1.6429555254941433,30.88389501466729,29.240939489173147,0.1285838321952151,0.0147778565892108
w1001_1010_h5m,10:01-10:10,5m,pool_L,2023Q3,640,3,3378.515625,100.0,-3.1988444,4.4432173,7.6420617,-13.25093863793058,-18.831297199718765,-5.580358561788187,0.1387641700305585,-0.0093220573634724
w1001_1010_h5m,10:01-10:10,5m,pool_L,2023Q4,600,3,3427.65,100.0,-6.747637,1.4062713,8.153909,5.614893644226623,1.726506306699785,-3.888387337526838,0.1458952698937664,0.0015713998227263
w1001_1010_h5m,10:01-10:10,5m,pool_L,2024Q1,580,3,3446.708620689655,100.0,-14.203189,-5.4624634,8.7407255,-6.017086655032756,19.90348367332757,25.920570328360327,0.1407986402295714,0.0031602914357508
w1001_1010_h5m,10:01-10:10,5m,pool_L,2024Q2,590,3,3409.450847457628,100.0,-11.588212,-3.314656,8.273556,-32.50743455818829,-19.66138919957312,12.846045358615164,0.1719235733746759,0.0430573947784856
w1001_1010_h5m,10:01-10:10,5m,pool_L,2024Q3,640,3,3378.9953125,100.0,-5.91141,1.7248211,7.6362314,66.99768151685655,73.61805891308063,6.620377396224089,0.1731071191260944,-0.0117848792040756
w1001_1010_h5m,10:01-10:10,5m,pool_L,2024Q4,610,3,3432.216393442623,100.0,-7.5320344,-0.3051639,7.2268705,-0.4888667220915647,-0.9584408991479484,-0.469574177056383,0.1329969856184271,-0.0028120892015974
w1001_1010_h5m,10:01-10:10,5m,pool_L,2025Q1,570,3,3438.124561403509,100.0,-6.1247478,1.8079038,7.9326515,24.20571290192617,31.353000899106565,7.147287997180395,0.1580349945876869,0.0177044694328284
w1001_1010_h5m,10:01-10:10,5m,pool_L,2025Q2,600,3,3429.608333333333,100.0,-5.1228385,2.32257,7.4454083,16.519612112413526,21.147634817401837,4.628022704988306,0.1755003543345296,-0.0026683423977405
w1001_1010_h5m,10:01-10:10,5m,pool_L,2025Q3,660,3,3448.04696969697,100.0,-6.299795,0.8628436,7.162639,41.00872744290879,59.53452004295141,18.52579260004262,0.1388211490137933,0.0179323719385909
w1001_1010_h5m,10:01-10:10,5m,pool_L,2025Q4,600,3,3452.673333333333,100.0,-4.8250217,1.4319472,6.2569695,14.999411704075309,23.022302931383717,8.022891227308406,0.1239835951188385,-0.0111430245335311
w1001_1010_h10m,10:01-10:10,10m,universe,2022Q1,580,3,4467.127586206897,100.0,-10.481643,13.375162,23.856804,-46.285702064419525,-47.2487148857518,-0.9630128213322696,0.1222894201254236,0.0046962857629814
w1001_1010_h10m,10:01-10:10,10m,universe,2022Q2,590,3,4512.271186440678,100.0,-7.4650598,13.787082,21.252142,3.874950631606645,-7.494748733304074,-11.36969936491072,0.1300621488473567,0.0322965653396248
w1001_1010_h10m,10:01-10:10,10m,universe,2022Q3,650,3,4617.492307692308,100.0,-12.639025,7.0213695,19.660393,-41.1938477599805,-53.211531608677504,-12.017683848697004,0.129609125647191,-0.0016404714262409
w1001_1010_h10m,10:01-10:10,10m,universe,2022Q4,600,3,4696.945,100.0,-6.3768463,9.981412,16.35826,21.16951329911389,12.802481256418368,-8.367032042695524,0.1072217638180102,0.0175295380619002
w1001_1010_h10m,10:01-10:10,10m,universe,2023Q1,590,3,4783.8525423728815,100.0,-8.522562,5.656527,14.179089,9.265603442939772,14.56990160779802,5.304298164858248,0.1288766524506855,0.0155153973127353
w1001_1010_h10m,10:01-10:10,10m,universe,2023Q2,590,3,4821.896610169491,100.0,-6.0285373,11.887429,17.915966,-6.747854999780585,10.368537046457783,17.11639204623837,0.1098808111387267,0.0204953800218964
w1001_1010_h10m,10:01-10:10,10m,universe,2023Q3,640,3,4904.1359375,100.0,-1.390598,13.987097,15.377696,-19.641621975668777,-47.84480200995797,-28.2031800342892,0.1127925248331866,-0.0096672245037485
w1001_1010_h10m,10:01-10:10,10m,universe,2023Q4,600,3,4968.99,100.0,-7.365072,7.802488,15.167561,-0.0555390091795123,-36.555578521376674,-36.50003951219716,0.1029959519689195,0.0029672078891223
w1001_1010_h10m,10:01-10:10,10m,universe,2024Q1,580,3,4997.489655172414,100.0,-11.372602,5.3800817,16.752684,-20.688000737655827,-23.38965392942764,-2.701653191771814,0.1132783720489934,0.0090809950618935
w1001_1010_h10m,10:01-10:10,10m,universe,2024Q2,590,3,4968.640677966102,100.0,-12.702058,3.907959,16.610018,-41.60918780333449,-65.75342378045555,-24.14423597712106,0.1311628453096878,0.039973155566344
w1001_1010_h10m,10:01-10:10,10m,universe,2024Q3,640,3,4894.4640625,100.0,-4.9366984,9.144393,14.081091,58.99759849707302,47.12836123424322,-11.869237262829802,0.1366062112430682,-0.0068694732814188
w1001_1010_h10m,10:01-10:10,10m,universe,2024Q4,610,3,4987.290163934426,100.0,-7.9295864,9.377975,17.307562,-13.452445223883135,-44.55010715196442,-31.097661928081283,0.1029642737881021,0.0025128772038537
w1001_1010_h10m,10:01-10:10,10m,universe,2025Q1,570,3,5008.7649122807015,100.0,-3.8250468,10.676811,14.501857,13.722200968938704,-20.613554666785515,-34.33575563572422,0.1103247884612089,0.0133242489804411
w1001_1010_h10m,10:01-10:10,10m,universe,2025Q2,600,3,5027.585,100.0,-2.44475,10.730438,13.175188,9.595770915286684,-0.6078043363885997,-10.203575251675284,0.120872862580922,-0.0083087330580686
w1001_1010_h10m,10:01-10:10,10m,universe,2025Q3,660,3,5072.806060606061,100.0,-7.288157,4.3331833,11.62134,31.57621038125197,22.18457078433955,-9.39163959691242,0.1030147707683267,0.00891996993675
w1001_1010_h10m,10:01-10:10,10m,universe,2025Q4,600,3,5072.86,100.0,-3.6847126,8.192089,11.8768015,8.819118268181365,4.012748433567333,-4.806369834614031,0.0875144821334939,-0.0117761383425091
w1001_1010_h10m,10:01-10:10,10m,pool_L,2022Q1,580,3,3016.7965517241378,100.0,-10.529489,2.2553966,12.784885,-37.60784277190571,-12.132185420123513,25.4756573517822,0.112204576004271,0.0035700477851583
w1001_1010_h10m,10:01-10:10,10m,pool_L,2022Q2,590,3,3059.1474576271185,100.0,-7.167496,7.1966896,14.364185,17.525076704287255,41.20989823566124,23.68482153137398,0.1238134655362511,0.0331799236775009
w1001_1010_h10m,10:01-10:10,10m,pool_L,2022Q3,650,3,3142.612307692308,100.0,-12.515597,-0.6572964,11.858301,-34.18570789202243,-27.03390899083718,7.151798901185248,0.1170843754057569,-0.0031109953354459
w1001_1010_h10m,10:01-10:10,10m,pool_L,2022Q4,600,3,3208.09,100.0,-6.168392,2.1023107,8.270703,29.71124372447541,35.30659826312632,5.595354538650908,0.090603201213269,0.0140332316956458
w1001_1010_h10m,10:01-10:10,10m,pool_L,2023Q1,590,3,3271.694915254237,100.0,-8.28628,0.80513257,9.091413,15.098681838995972,29.830885078745805,14.732203239749833,0.1185299805348114,0.0111952311832366
w1001_1010_h10m,10:01-10:10,10m,pool_L,2023Q2,590,3,3300.8050847457625,100.0,-6.0158515,4.683026,10.698877,1.606963405274466,39.78101465008925,38.174051244814784,0.0983109143499583,0.0169790712572305
w1001_1010_h10m,10:01-10:10,10m,pool_L,2023Q3,640,3,3370.5515625,100.0,-1.0614567,7.92025,8.981707,-13.26454812324064,-19.213937903945364,-5.949389780704722,0.1021320237222374,-0.0126027548800528
w1001_1010_h10m,10:01-10:10,10m,pool_L,2023Q4,600,3,3421.863333333333,100.0,-7.3219314,0.789312,8.111243,5.631765811977527,-0.7135065626940854,-6.345272374671612,0.0899990099487069,-0.0025303617222891
w1001_1010_h10m,10:01-10:10,10m,pool_L,2024Q1,580,3,3441.3155172413794,100.0,-11.734831,-4.2880435,7.4467874,-5.948508830723776,21.092202169724963,27.040711000448734,0.1043608878923783,0.0047480162811301
w1001_1010_h10m,10:01-10:10,10m,pool_L,2024Q2,590,3,3404.3627118644067,100.0,-13.747704,-5.6204977,8.127206,-32.52648532953907,-25.12683121833732,7.399654111201754,0.1302946937854463,0.0412423005504107
w1001_1010_h10m,10:01-10:10,10m,pool_L,2024Q3,640,3,3361.5328125,100.0,-4.4502416,3.019525,7.469766,66.9252550364906,73.10360613620877,6.1783510997181725,0.1301230165345835,-0.0133230290379199
w1001_1010_h10m,10:01-10:10,10m,pool_L,2024Q4,610,3,3427.119672131148,100.0,-8.040211,-0.7842865,7.255925,-0.4607246544676894,2.8202702779662348,3.280994932433925,0.0971258084915478,-0.0025240317462432
w1001_1010_h10m,10:01-10:10,10m,pool_L,2025Q1,570,3,3434.198245614035,100.0,-3.9065135,4.1025662,8.00908,24.24056975125848,32.80903516536381,8.56846541410533,0.1091773334397064,0.0133960126279451
w1001_1010_h10m,10:01-10:10,10m,pool_L,2025Q2,600,3,3427.2166666666667,100.0,-2.4443111,3.9480567,6.392368,16.5746777769644,23.49326525263536,6.918587475670955,0.127142289129756,-0.0055691123061273
w1001_1010_h10m,10:01-10:10,10m,pool_L,2025Q3,660,3,3446.371212121212,100.0,-7.1920323,1.1331518,8.325184,41.00676239472839,57.57553657802556,16.568774183297172,0.0972095515287903,0.0091372895590918
w1001_1010_h10m,10:01-10:10,10m,pool_L,2025Q4,600,3,3448.9216666666666,100.0,-3.4490557,3.4667187,6.915774,14.990022755322638,26.12572973672841,11.135706981405772,0.0786392187143406,-0.0173625860446489
w1001_1010_h1h,10:01-10:10,1h,universe,2022Q1,580,3,4360.565517241379,100.0,-10.708459,31.733236,42.441696,-46.19178996355911,-44.68861977669976,1.5031701868593508,0.0487068200650476,0.005702362637047
w1001_1010_h1h,10:01-10:10,1h,universe,2022Q2,590,3,4404.106779661017,100.0,-4.2582593,18.892338,23.150597,4.485038667434779,-24.12987746741412,-28.614916134848905,0.0622042354858757,0.0248198320368476
w1001_1010_h1h,10:01-10:10,1h,universe,2022Q3,650,3,4498.6876923076925,100.0,-15.76998,8.768588,24.538568,-41.20328525219646,-62.57692617554595,-21.373640923349488,0.0535053926852169,0.0009462991839219
w1001_1010_h1h,10:01-10:10,1h,universe,2022Q4,600,3,4561.953333333333,100.0,10.216946,23.995516,13.778571,21.480920475954328,-1.453664198797962,-22.93458467475229,0.0399191456771508,0.0138207438178068
w1001_1010_h1h,10:01-10:10,1h,universe,2023Q1,590,3,4665.435593220339,100.0,-12.415887,3.4127142,15.828602,9.57448479921376,14.79419342631733,5.21970862710357,0.0420908900655817,0.0173713363462716
w1001_1010_h1h,10:01-10:10,1h,universe,2023Q2,590,3,4699.528813559322,100.0,-7.3884525,20.440233,27.828684,-6.553838391730466,6.944703947072515,13.49854233880298,0.0501369712578598,0.021597384370824
w1001_1010_h1h,10:01-10:10,1h,universe,2023Q3,640,3,4780.85,100.0,-7.851077,10.494387,18.345463,-19.585517134205592,-50.96757382048842,-31.38205668628283,0.038012099412447,-0.0002569402230485
w1001_1010_h1h,10:01-10:10,1h,universe,2023Q4,600,3,4850.21,100.0,-2.6815438,14.53262,17.214165,-0.1082909318468836,-34.847253324378386,-34.738962392531505,0.0281858997097101,0.0095450361025309
w1001_1010_h1h,10:01-10:10,1h,universe,2024Q1,580,3,4911.691379310345,100.0,-16.008553,5.2522388,21.260792,-20.20562961061339,-6.68620138261892,13.51942822799447,0.0578103109217518,0.0358938197233248
w1001_1010_h1h,10:01-10:10,1h,universe,2024Q2,590,3,4832.38813559322,100.0,-8.918564,9.419043,18.337606,-41.09920388677277,-73.3825919344818,-32.28338804770903,0.0602203978128777,0.0303725720315967
w1001_1010_h1h,10:01-10:10,1h,universe,2024Q3,640,3,4673.15,100.0,13.038478,26.983181,13.944705,60.95922006696357,54.05808764229802,-6.901132424665546,0.0619968217563482,-0.0040123758516638
w1001_1010_h1h,10:01-10:10,1h,universe,2024Q4,610,3,4929.444262295082,100.0,5.5365915,39.494278,33.957687,-13.420296840669996,-55.03880170619705,-41.61850486552706,0.0467950700281079,0.0124899240520916
w1001_1010_h1h,10:01-10:10,1h,universe,2025Q1,570,3,4924.336842105263,100.0,0.7879062,24.76313,23.975224,13.770680471421551,-18.86753871308063,-32.63821918450218,0.0428345254090164,0.0074235829910085
w1001_1010_h1h,10:01-10:10,1h,universe,2025Q2,600,3,4933.893333333333,100.0,-8.627233,5.0512786,13.678511,9.635571509695708,-8.004355100754411,-17.639926610450118,0.0483934143401968,0.0067981525242565
w1001_1010_h1h,10:01-10:10,1h,universe,2025Q3,660,3,5011.85,100.0,-4.8180046,7.4544144,12.27242,31.7221918475088,6.878141992322052,-24.844049855186743,0.0460913478443901,-0.0028563248988383
w1001_1010_h1h,10:01-10:10,1h,universe,2025Q4,600,3,4994.995,100.0,0.4882891,14.586905,14.098615,9.001812924256383,7.048921630846303,-1.9528912934100788,0.0364025611024342,0.0081152773762439
w1001_1010_h1h,10:01-10:10,1h,pool_L,2022Q1,580,3,2948.887931034483,100.0,-12.094803,4.2959614,16.390764,-37.39307525116895,-10.020689326976976,27.37238592419197,0.0385634233404506,0.0041396990383387
w1001_1010_h1h,10:01-10:10,1h,pool_L,2022Q2,590,3,2987.7796610169494,100.0,-3.1814458,11.59128,14.772726,18.171050746854988,34.06936592855523,15.89831518170024,0.061450410082157,0.0273107759696386
w1001_1010_h1h,10:01-10:10,1h,pool_L,2022Q3,650,3,3064.96,100.0,-16.033213,-4.147699,11.885512,-33.99375975770073,-33.97647540487865,0.0172843528220862,0.0458729994757591,0.0002490845911781
w1001_1010_h1h,10:01-10:10,1h,pool_L,2022Q4,600,3,3121.4333333333334,100.0,10.931422,16.118868,5.187446,29.998242228058487,37.51462312083581,7.516380892777319,0.0304326874629494,0.0132846925854444
w1001_1010_h1h,10:01-10:10,1h,pool_L,2023Q1,590,3,3194.3033898305084,100.0,-12.354546,-4.4708304,7.8837156,15.371751694334105,29.784145131537624,14.41239343720352,0.0343914561366573,0.0172842154077756
w1001_1010_h1h,10:01-10:10,1h,pool_L,2023Q2,590,3,3226.608474576271,100.0,-7.4037476,9.022686,16.426434,1.8053212082776529,38.82710144894556,37.02178024066791,0.0416793026616725,0.021928073133091
w1001_1010_h1h,10:01-10:10,1h,pool_L,2023Q3,640,3,3297.828125,100.0,-7.948288,0.74221265,8.6905,-13.139876899657889,-19.33382035961155,-6.193943459953664,0.033888033726959,0.000843798544576
w1001_1010_h1h,10:01-10:10,1h,pool_L,2023Q4,600,3,3350.971666666667,100.0,-2.8866348,3.47284,6.3594747,5.567064253251252,7.928540063461775,2.3614758102105227,0.0199928492328534,0.0085328460424976
w1001_1010_h1h,10:01-10:10,1h,pool_L,2024Q1,580,3,3388.403448275862,100.0,-16.564938,-8.169703,8.395235,-5.563515228090053,32.71962890422031,38.28314413231037,0.0533045388070661,0.0377353029247162
w1001_1010_h1h,10:01-10:10,1h,pool_L,2024Q2,590,3,3311.8898305084745,100.0,-9.726058,-1.0393356,8.686722,-32.2136205544008,-33.3584133448224,-1.144792790421603,0.0591578950239174,0.0297653372442109
w1001_1010_h1h,10:01-10:10,1h,pool_L,2024Q3,640,3,3206.8109375,100.0,15.089685,21.625217,6.535534,68.818109261628,74.63593810935261,5.817828847724609,0.0619496481896287,-0.0059141863906863
w1001_1010_h1h,10:01-10:10,1h,pool_L,2024Q4,610,3,3388.011475409836,100.0,5.12997,18.848324,13.718354,-0.2894287790854885,4.862120725469946,5.151549504555435,0.0439940480454044,0.0131804481591207
w1001_1010_h1h,10:01-10:10,1h,pool_L,2025Q1,570,3,3379.754385964912,100.0,0.3190641,15.147737,14.828673,24.291862500178148,40.31504334320003,16.023180843021883,0.0405491176539254,0.0135001126591498
w1001_1010_h1h,10:01-10:10,1h,pool_L,2025Q2,600,3,3371.411666666667,100.0,-9.217789,-3.7575455,5.460243,16.65197087370046,30.27792257148444,13.62595169778398,0.0523622006319203,0.0154053661401865
w1001_1010_h1h,10:01-10:10,1h,pool_L,2025Q3,660,3,3411.292424242424,100.0,-4.590686,4.2152767,8.805963,41.09713409529826,54.07588260477576,12.9787485094775,0.0445115821343325,-0.0020842235903326
w1001_1010_h1h,10:01-10:10,1h,pool_L,2025Q4,600,3,3403.593333333333,100.0,0.70470405,6.4696064,5.7649026,15.164961981254228,25.175645641442102,10.010683660187876,0.0321279808409817,0.0082905248658236
w1001_1010_hclose,10:01-10:10,close,universe,2022Q1,580,3,4589.993103448276,100.0,-24.99074,19.414465,44.405205,-46.69324288109436,-27.93517746075743,18.758065420336926,0.0436912373467365,0.0217666233042282
w1001_1010_hclose,10:01-10:10,close,universe,2022Q2,590,3,4635.205084745763,100.0,6.349495,32.12338,25.773882,3.479007729578142,-8.724867656879496,-12.20387538645764,0.0618654535346897,0.0416419559309822
w1001_1010_hclose,10:01-10:10,close,universe,2022Q3,650,3,4723.22,100.0,-22.749102,4.2820063,27.031105,-41.046725151525344,-45.44173432517766,-4.395009173652317,0.0485522645476578,0.0210220884805734
w1001_1010_hclose,10:01-10:10,close,universe,2022Q4,600,3,4814.046666666667,100.0,3.6702816,32.37774,28.707458,21.054116734428305,22.28003657447142,1.2259198400431155,0.0444702421500205,0.0279056053535972
w1001_1010_hclose,10:01-10:10,close,universe,2023Q1,590,3,4894.530508474576,100.0,-4.3694706,27.55322,31.922693,9.154470594859236,20.789686332181837,11.635215737322596,0.0453668125156574,0.0231216474513922
w1001_1010_hclose,10:01-10:10,close,universe,2023Q2,590,3,4936.84406779661,100.0,0.76140475,41.003788,40.242382,-7.089546423641808,13.715538989904486,20.80508541354629,0.0488027263469464,0.0281512701236328
w1001_1010_hclose,10:01-10:10,close,universe,2023Q3,640,3,5012.8140625,100.0,-11.701993,18.829391,30.531384,-19.513841618419807,-38.61955543519233,-19.105713816772525,0.0307889315900086,0.0073835551121194
w1001_1010_hclose,10:01-10:10,close,universe,2023Q4,600,3,5048.383333333333,100.0,-1.1344644,23.803312,24.937777,-0.0545071594377607,-8.60924465779583,-8.554737498358069,0.0370855768817357,0.0203810313051522
w1001_1010_hclose,10:01-10:10,close,universe,2024Q1,580,3,5060.489655172414,100.0,-9.324011,35.141876,44.46589,-21.22044820103056,4.421195345999544,25.641643547030103,0.0673874619423871,0.0491058834026156
w1001_1010_hclose,10:01-10:10,close,universe,2024Q2,590,3,5063.5,100.0,-16.27954,12.852981,29.132519,-42.33791228322347,-64.30063095699427,-21.962718673770805,0.0552817467420156,0.0354338043869893
w1001_1010_hclose,10:01-10:10,close,universe,2024Q3,640,3,5054.1046875,100.0,17.83324,52.513325,34.68008,58.74045031284114,60.47760027247407,1.7371499596329243,0.0538154956093421,0.0074683347120101
w1001_1010_hclose,10:01-10:10,close,universe,2024Q4,610,3,5027.863934426229,100.0,-6.4117327,19.606424,26.018156,-13.5462607142184,-30.97363568472106,-17.42737497050266,0.0563369411941822,0.0388062038336062
w1001_1010_hclose,10:01-10:10,close,universe,2025Q1,570,3,5075.88947368421,100.0,-1.3516651,27.03639,28.388054,13.658642230350637,5.696509637609322,-7.962132592741314,0.0475859999917445,0.0243754506403498
w1001_1010_hclose,10:01-10:10,close,universe,2025Q2,600,3,5080.341666666666,100.0,-0.9411241,31.055237,31.99636,9.49403212011202,24.458963384629225,14.964931264517206,0.0476735809362112,0.0319632901246508
w1001_1010_hclose,10:01-10:10,close,universe,2025Q3,660,3,5102.684848484849,100.0,11.08733,28.529833,17.442503,31.47436748419419,26.15639850971426,-5.31796897447993,0.0291737549541351,-0.0011823947979597
w1001_1010_hclose,10:01-10:10,close,universe,2025Q4,600,3,5114.435,100.0,3.6156235,36.814575,33.19895,8.733114435336294,17.65321017210747,8.920095736771179,0.033232641546604,0.0190351460487049
w1001_1010_hclose,10:01-10:10,close,pool_L,2022Q1,580,3,3093.2206896551725,100.0,-25.61107,-0.85342115,24.757648,-38.17966801069297,-9.9414676497737,28.238200360919272,0.0348968112371589,0.0117789356263148
w1001_1010_hclose,10:01-10:10,close,pool_L,2022Q2,590,3,3139.928813559322,100.0,8.232926,23.27402,15.041092,17.27311833385215,33.11044740424244,15.837329070390297,0.05352482003432,0.0359074168802346
w1001_1010_hclose,10:01-10:10,close,pool_L,2022Q3,650,3,3208.444615384615,100.0,-22.665333,-11.776429,10.888906,-34.18177412455168,-29.624872298853784,4.556901825697901,0.0361380268208422,0.0136489752950504
w1001_1010_hclose,10:01-10:10,close,pool_L,2022Q4,600,3,3278.2533333333336,100.0,5.061305,20.721592,15.660287,29.54316435031117,40.59163615990149,11.048471809590318,0.0330604615595946,0.0186962089219608
w1001_1010_hclose,10:01-10:10,close,pool_L,2023Q1,590,3,3336.828813559322,100.0,-4.3524714,14.717075,19.069546,15.062179200214086,30.596938236291724,15.534759036077636,0.0319579150313547,0.0174967636892934
w1001_1010_hclose,10:01-10:10,close,pool_L,2023Q2,590,3,3361.3033898305084,100.0,1.8693407,31.8101,29.940758,1.6158302327285892,37.26375094489111,35.64792071216252,0.0398223950385558,0.0191315843833727
w1001_1010_hclose,10:01-10:10,close,pool_L,2023Q3,640,3,3424.05625,100.0,-11.669628,-0.2670744,11.4025545,-13.222937192863096,-18.103563138507692,-4.880625945644597,0.0186335234230152,-0.0009627937320324
w1001_1010_hclose,10:01-10:10,close,pool_L,2023Q4,600,3,3457.846666666667,100.0,-0.45265883,13.188805,13.641463,5.637572903760476,13.027240169391645,7.389667265631166,0.0236567489704713,0.0112322089499288
w1001_1010_hclose,10:01-10:10,close,pool_L,2024Q1,580,3,3470.5310344827585,100.0,-6.262427,22.609554,28.871983,-6.276410833923762,28.815611257178876,35.09202209110264,0.0627787021518412,0.0455946707720013
w1001_1010_hclose,10:01-10:10,close,pool_L,2024Q2,590,3,3453.169491525424,100.0,-16.676992,0.34228164,17.019274,-32.61984583503431,-36.06843675902443,-3.448590923990115,0.0461013077755827,0.0233177677567884
w1001_1010_hclose,10:01-10:10,close,pool_L,2024Q3,640,3,3460.8203125,100.0,19.245779,34.535,15.28922,66.73071825185939,76.15344886275682,9.42273061089743,0.0414735688339222,-0.0013666887676378
w1001_1010_hclose,10:01-10:10,close,pool_L,2024Q4,610,3,3452.727868852459,100.0,-4.778308,9.611917,14.390224,-0.5846076335693969,3.0170775104661884,3.601685144035585,0.0411468167093489,0.0247705417510011
w1001_1010_hclose,10:01-10:10,close,pool_L,2025Q1,570,3,3471.6105263157897,100.0,-0.5717269,21.448671,22.020397,24.185713402841284,42.98028667131912,18.794573268477837,0.0367106799122936,0.0155993699940697
w1001_1010_hclose,10:01-10:10,close,pool_L,2025Q2,600,3,3452.86,100.0,-1.1928588,12.072501,13.26536,16.532814998138793,36.044006191150736,19.511191193011943,0.0374686300010104,0.0254694172816196
w1001_1010_hclose,10:01-10:10,close,pool_L,2025Q3,660,3,3458.9242424242425,100.0,12.597246,24.172995,11.57575,41.01590851254537,54.824399964011626,13.808491451466246,0.0222712017538631,-0.0077101057222567
w1001_1010_hclose,10:01-10:10,close,pool_L,2025Q4,600,3,3467.998333333333,100.0,3.721285,20.119268,16.397984,14.978233136798291,26.35903964540352,11.38080650860523,0.0249329065796511,0.0146114121104708
w1401_1410_h1m,14:01-14:10,1m,universe,2022Q1,580,3,4358.627586206897,100.0,-8.212883,6.1867304,14.399614,-30.014592929582413,-68.36671721468835,-38.35212428510594,0.3597748325936015,-0.0053795049580916
w1401_1410_h1m,14:01-14:10,1m,universe,2022Q2,590,3,4397.489830508474,100.0,-9.831278,4.7634935,14.594771,-10.611413875753412,-36.515734217438656,-25.90432034168525,0.3730631636770427,0.0313383959533421
w1401_1410_h1m,14:01-14:10,1m,universe,2022Q3,650,3,4489.361538461539,100.0,-7.721549,4.308036,12.029585,-25.221208364402514,-48.6114655717284,-23.39025720732588,0.3786113516541012,0.0005506915483917
w1401_1410_h1m,14:01-14:10,1m,universe,2022Q4,600,3,4600.68,100.0,-8.436793,3.5416467,11.97844,11.591482445005717,-10.826826386124717,-22.41830883113043,0.3891369425581184,0.0179523937963532
w1401_1410_h1m,14:01-14:10,1m,universe,2023Q1,590,3,4672.845762711864,100.0,-7.0443854,2.9728532,10.017239,11.22843830560626,4.550935675352662,-6.677502630253598,0.3914460869381657,0.0243834843378498
